@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
2041,7714,245,17407,2547,0.872356,0.969217,0.307074,0.969217,0.692926,0.466385,0.899975,1.076938,0.131828
2042,7714,245,17404,2550,0.872206,0.969217,0.30711,0.969217,0.69289,0.466427,0.899867,1.077067,0.131886
2043,7714,245,17397,2557,0.871855,0.969217,0.307196,0.969217,0.692804,0.466526,0.899617,1.077367,0.131899
2044,7714,245,17396,2558,0.871805,0.969217,0.307208,0.969217,0.692792,0.46654,0.899581,1.07741,0.131913
2045,7714,245,17395,2559,0.871755,0.969217,0.307221,0.969217,0.692779,0.466554,0.899545,1.077453,0.131943
2046,7714,245,17394,2560,0.871705,0.969217,0.307233,0.969217,0.692767,0.466568,0.899509,1.077496,0.132089
2047,7714,245,17390,2564,0.871504,0.969217,0.307282,0.969217,0.692718,0.466624,0.899366,1.077667,0.132091
2048,7714,245,17383,2571,0.871154,0.969217,0.307367,0.969217,0.692633,0.466723,0.899115,1.077968,0.132154
2049,7714,245,17382,2572,0.871104,0.969217,0.30738,0.969217,0.69262,0.466737,0.899079,1.078011,0.132208
2050,7713,246,17380,2574,0.871003,0.969092,0.307377,0.969092,0.692623,0.466719,0.898972,1.078,0.132221
2051,7713,246,17378,2576,0.870903,0.969092,0.307401,0.969092,0.692599,0.466747,0.8989,1.078086,0.132221
2052,7713,246,17373,2581,0.870653,0.969092,0.307462,0.969092,0.692538,0.466818,0.898721,1.078301,0.132287
2053,7713,246,17369,2585,0.870452,0.969092,0.307511,0.969092,0.692489,0.466874,0.898578,1.078473,0.132309
2054,7713,246,17368,2586,0.870402,0.969092,0.307524,0.969092,0.692476,0.466889,0.898542,1.078516,0.13232
2055,7712,247,17367,2587,0.870352,0.968966,0.307508,0.968966,0.692492,0.466856,0.89847,1.078462,0.132323
2056,7712,247,17366,2588,0.870302,0.968966,0.307521,0.968966,0.692479,0.46687,0.898434,1.078505,0.132377
2057,7712,247,17360,2594,0.870001,0.968966,0.307594,0.968966,0.692406,0.466955,0.898219,1.078763,0.132395
2058,7711,248,17357,2597,0.869851,0.96884,0.307603,0.96884,0.692397,0.466951,0.898076,1.078795,0.132406
2059,7711,248,17353,2601,0.86965,0.96884,0.307652,0.96884,0.692348,0.467008,0.897933,1.078967,0.132439
2060,7711,248,17344,2610,0.869199,0.96884,0.307763,0.96884,0.692237,0.467135,0.89761,1.079355,0.132459
2061,7711,248,17343,2611,0.869149,0.96884,0.307775,0.96884,0.692225,0.467149,0.897575,1.079398,0.132486
2062,7711,248,17342,2612,0.869099,0.96884,0.307787,0.96884,0.692213,0.467163,0.897539,1.079441,0.132522
2063,7711,248,17341,2613,0.869049,0.96884,0.3078,0.96884,0.6922,0.467178,0.897503,1.079484,0.132538
2064,7711,248,17340,2614,0.868999,0.96884,0.307812,0.96884,0.692188,0.467192,0.897467,1.079527,0.132549
2065,7711,248,17339,2615,0.868949,0.96884,0.307824,0.96884,0.692176,0.467206,0.897431,1.07957,0.13256
2066,7711,248,17336,2618,0.868798,0.96884,0.307861,0.96884,0.692139,0.467248,0.897324,1.0797,0.132577
2067,7711,248,17335,2619,0.868748,0.96884,0.307874,0.96884,0.692126,0.467263,0.897288,1.079743,0.132657
2068,7710,249,17335,2619,0.868748,0.968715,0.307846,0.968715,0.692154,0.467216,0.897252,1.079646,0.132686
2069,7710,249,17334,2620,0.868698,0.968715,0.307858,0.968715,0.692142,0.46723,0.897216,1.079689,0.132689
2070,7710,249,17333,2621,0.868648,0.968715,0.30787,0.968715,0.69213,0.467244,0.897181,1.079732,0.132706
2071,7710,249,17332,2622,0.868598,0.968715,0.307883,0.968715,0.692117,0.467259,0.897145,1.079775,0.132766
2072,7710,249,17331,2623,0.868548,0.968715,0.307895,0.968715,0.692105,0.467273,0.897109,1.079818,0.132779
2073,7710,249,17330,2624,0.868498,0.968715,0.307907,0.968715,0.692093,0.467287,0.897073,1.079862,0.132812
2074,7710,249,17329,2625,0.868447,0.968715,0.30792,0.968715,0.69208,0.467301,0.897037,1.079905,0.132841
2075,7709,250,17328,2626,0.868397,0.968589,0.307904,0.968589,0.692096,0.467269,0.896966,1.079851,0.132971
2076,7709,250,17327,2627,0.868347,0.968589,0.307917,0.968589,0.692083,0.467283,0.89693,1.079894,0.133021
2077,7708,251,17324,2630,0.868197,0.968463,0.307926,0.968463,0.692074,0.467279,0.896786,1.079926,0.133039
2078,7708,251,17323,2631,0.868147,0.968463,0.307938,0.968463,0.692062,0.467293,0.896751,1.07997,0.13307
2079,7708,251,17322,2632,0.868097,0.968463,0.30795,0.968463,0.69205,0.467307,0.896715,1.080013,0.133092
2080,7708,251,17321,2633,0.868047,0.968463,0.307963,0.968463,0.692037,0.467321,0.896679,1.080056,0.133132
2081,7708,251,17320,2634,0.867996,0.968463,0.307975,0.968463,0.692025,0.467336,0.896643,1.080099,0.133171
2082,7708,251,17319,2635,0.867946,0.968463,0.307987,0.968463,0.692013,0.46735,0.896607,1.080142,0.133215
2083,7708,251,17318,2636,0.867896,0.968463,0.308,0.968463,0.692,0.467364,0.896571,1.080185,0.13325
2084,7706,253,17314,2640,0.867696,0.968212,0.307994,0.968212,0.692006,0.467328,0.896357,1.080164,0.133333
2085,7706,253,17313,2641,0.867646,0.968212,0.308006,0.968212,0.691994,0.467342,0.896321,1.080207,0.133378
2086,7705,254,17311,2643,0.867545,0.968086,0.308003,0.968086,0.691997,0.467324,0.896213,1.080197,0.133407
2087,7704,255,17310,2644,0.867495,0.967961,0.307988,0.967961,0.692012,0.467291,0.896142,1.080143,0.133454
2088,7704,255,17305,2649,0.867245,0.967961,0.308049,0.967961,0.691951,0.467362,0.895962,1.080359,0.133469
2089,7704,255,17304,2650,0.867195,0.967961,0.308061,0.967961,0.691939,0.467376,0.895927,1.080402,0.133471
2090,7704,255,17303,2651,0.867144,0.967961,0.308074,0.967961,0.691926,0.467391,0.895891,1.080445,0.133476
2091,7704,255,17302,2652,0.867094,0.967961,0.308086,0.967961,0.691914,0.467405,0.895855,1.080488,0.133477
2092,7703,256,17298,2656,0.866894,0.967835,0.308108,0.967835,0.691892,0.467415,0.895676,1.080564,0.133527
2093,7703,256,17297,2657,0.866844,0.967835,0.30812,0.967835,0.69188,0.467429,0.89564,1.080607,0.133546
2094,7703,256,17296,2658,0.866794,0.967835,0.308132,0.967835,0.691868,0.467443,0.895604,1.080651,0.133653
2095,7703,256,17295,2659,0.866744,0.967835,0.308145,0.967835,0.691855,0.467458,0.895568,1.080694,0.133748
2096,7702,257,17294,2660,0.866693,0.96771,0.308129,0.96771,0.691871,0.467425,0.895497,1.08064,0.133896
2097,7702,257,17293,2661,0.866643,0.96771,0.308142,0.96771,0.691858,0.467439,0.895461,1.080683,0.133904
2098,7702,257,17288,2666,0.866393,0.96771,0.308203,0.96771,0.691797,0.46751,0.895282,1.080899,0.133908
2099,7702,257,17287,2667,0.866343,0.96771,0.308216,0.96771,0.691784,0.467525,0.895246,1.080943,0.13393
2100,7702,257,17286,2668,0.866292,0.96771,0.308228,0.96771,0.691772,0.467539,0.89521,1.080986,0.133984
2101,7701,258,17286,2668,0.866292,0.967584,0.3082,0.967584,0.6918,0.467492,0.895174,1.080889,0.134013
2102,7701,258,17285,2669,0.866242,0.967584,0.308213,0.967584,0.691787,0.467506,0.895138,1.080932,0.1341
2103,7701,258,17284,2670,0.866192,0.967584,0.308225,0.967584,0.691775,0.467521,0.895103,1.080975,0.134125
2104,7700,259,17284,2670,0.866192,0.967458,0.308197,0.967458,0.691803,0.467474,0.895067,1.080878,0.134133
2105,7699,260,17284,2670,0.866192,0.967333,0.30817,0.967333,0.69183,0.467428,0.895031,1.080781,0.134139
2106,7699,260,17283,2671,0.866142,0.967333,0.308182,0.967333,0.691818,0.467442,0.894995,1.080824,0.134193
2107,7699,260,17282,2672,0.866092,0.967333,0.308194,0.967333,0.691806,0.467456,0.894959,1.080868,0.134211
2108,7699,260,17281,2673,0.866042,0.967333,0.308207,0.967333,0.691793,0.46747,0.894924,1.080911,0.134222
2109,7699,260,17279,2675,0.865942,0.967333,0.308231,0.967333,0.691769,0.467499,0.894852,1.080997,0.13426
2110,7698,261,17273,2681,0.865641,0.967207,0.308278,0.967207,0.691722,0.467537,0.894601,1.08116,0.134261
2111,7697,262,17271,2683,0.865541,0.967081,0.308275,0.967081,0.691725,0.467519,0.894494,1.081149,0.134266
2112,7696,263,17266,2688,0.86529,0.966956,0.308309,0.966956,0.691691,0.467544,0.894279,1.081269,0.134297
2113,7696,263,17265,2689,0.86524,0.966956,0.308321,0.966956,0.691679,0.467558,0.894243,1.081312,0.134304
2114,7696,263,17263,2691,0.86514,0.966956,0.308346,0.966956,0.691654,0.467586,0.894171,1.081399,0.134368
2115,7696,263,17262,2692,0.86509,0.966956,0.308358,0.966956,0.691642,0.4676,0.894135,1.081442,0.134436
2116,7696,263,17260,2694,0.864989,0.966956,0.308383,0.966956,0.691617,0.467629,0.894064,1.081529,0.134451
2117,7696,263,17258,2696,0.864889,0.966956,0.308407,0.966956,0.691593,0.467657,0.893992,1.081615,0.134609
2118,7696,263,17255,2699,0.864739,0.966956,0.308445,0.966956,0.691555,0.4677,0.893885,1.081746,0.134726
2119,7696,263,17254,2700,0.864689,0.966956,0.308457,0.966956,0.691543,0.467714,0.893849,1.081789,0.134738
2120,7696,263,17253,2701,0.864639,0.966956,0.308469,0.966956,0.691531,0.467728,0.893813,1.081832,0.134755
2121,7696,263,17252,2702,0.864589,0.966956,0.308482,0.966956,0.691518,0.467742,0.893777,1.081876,0.134801
2122,7696,263,17251,2703,0.864538,0.966956,0.308494,0.966956,0.691506,0.467757,0.893741,1.081919,0.134878
2123,7696,263,17250,2704,0.864488,0.966956,0.308506,0.966956,0.691494,0.467771,0.893705,1.081962,0.134906
2124,7694,265,17246,2708,0.864288,0.966704,0.3085,0.966704,0.6915,0.467735,0.89349,1.081941,0.13494
2125,7694,265,17245,2709,0.864238,0.966704,0.308513,0.966704,0.691487,0.467749,0.893455,1.081985,0.134946
2126,7693,266,17239,2715,0.863937,0.966579,0.308559,0.966579,0.691441,0.467788,0.893204,1.082148,0.134949
2127,7691,268,17239,2715,0.863937,0.966327,0.308504,0.966327,0.691496,0.467694,0.893132,1.081953,0.134963
2128,7691,268,17238,2716,0.863887,0.966327,0.308516,0.966327,0.691484,0.467709,0.893096,1.081997,0.134978
2129,7691,268,17235,2719,0.863737,0.966327,0.308553,0.966327,0.691447,0.467751,0.892989,1.082127,0.135043
2130,7690,269,17235,2719,0.863737,0.966202,0.308526,0.966202,0.691474,0.467705,0.892953,1.08203,0.135068
2131,7689,270,17233,2721,0.863636,0.966076,0.308523,0.966076,0.691477,0.467687,0.892846,1.082019,0.135069
2132,7689,270,17229,2725,0.863436,0.966076,0.308572,0.966076,0.691428,0.467743,0.892702,1.082193,0.135074
2133,7689,270,17228,2726,0.863386,0.966076,0.308585,0.966076,0.691415,0.467758,0.892666,1.082236,0.135142
2134,7689,270,17225,2729,0.863235,0.966076,0.308622,0.966076,0.691378,0.4678,0.892559,1.082367,0.135224
2135,7689,270,17224,2730,0.863185,0.966076,0.308634,0.966076,0.691366,0.467815,0.892523,1.08241,0.135253
2136,7689,270,17222,2732,0.863085,0.966076,0.308659,0.966076,0.691341,0.467843,0.892452,1.082497,0.135254
2137,7689,270,17216,2738,0.862784,0.966076,0.308733,0.966076,0.691267,0.467928,0.892237,1.082758,0.135259
2138,7689,270,17215,2739,0.862734,0.966076,0.308746,0.966076,0.691254,0.467943,0.892201,1.082801,0.13527
2139,7689,270,17214,2740,0.862684,0.966076,0.308758,0.966076,0.691242,0.467957,0.892165,1.082845,0.135321
2140,7689,270,17211,2743,0.862534,0.966076,0.308795,0.966076,0.691205,0.468,0.892057,1.082975,0.135351
2141,7689,270,17210,2744,0.862484,0.966076,0.308808,0.966076,0.691192,0.468014,0.892022,1.083019,0.135382
2142,7689,270,17208,2746,0.862383,0.966076,0.308832,0.966076,0.691168,0.468042,0.89195,1.083106,0.135447
2143,7688,271,17205,2749,0.862233,0.96595,0.308842,0.96595,0.691158,0.468038,0.891807,1.083139,0.135469
2144,7687,272,17199,2755,0.861932,0.965825,0.308889,0.965825,0.691111,0.468077,0.891556,1.083303,0.13548
2145,7687,272,17198,2756,0.861882,0.965825,0.308901,0.965825,0.691099,0.468092,0.89152,1.083346,0.135489
2146,7687,272,17197,2757,0.861832,0.965825,0.308913,0.965825,0.691087,0.468106,0.891484,1.08339,0.135491
2147,7687,272,17196,2758,0.861782,0.965825,0.308926,0.965825,0.691074,0.46812,0.891448,1.083433,0.135525
2148,7687,272,17195,2759,0.861732,0.965825,0.308938,0.965825,0.691062,0.468134,0.891413,1.083477,0.135567
2149,7687,272,17194,2760,0.861682,0.965825,0.308951,0.965825,0.691049,0.468149,0.891377,1.08352,0.1356
2150,7687,272,17192,2762,0.861582,0.965825,0.308975,0.965825,0.691025,0.468177,0.891305,1.083607,0.135619
2151,7687,272,17191,2763,0.861532,0.965825,0.308988,0.965825,0.691012,0.468191,0.891269,1.083651,0.13562
2152,7687,272,17188,2766,0.861381,0.965825,0.309025,0.965825,0.690975,0.468234,0.891162,1.083782,0.135646
2153,7685,274,17182,2772,0.86108,0.965574,0.309044,0.965574,0.690956,0.468226,0.890875,1.083848,0.135657
2154,7685,274,17181,2773,0.86103,0.965574,0.309057,0.965574,0.690943,0.468241,0.890839,1.083892,0.135694
2155,7685,274,17179,2775,0.86093,0.965574,0.309081,0.965574,0.690919,0.468269,0.890768,1.083979,0.135728
2156,7684,275,17178,2776,0.86088,0.965448,0.309066,0.965448,0.690934,0.468237,0.890696,1.083925,0.135738
2157,7683,276,17175,2779,0.86073,0.965322,0.309076,0.965322,0.690924,0.468233,0.890553,1.083959,0.135792
2158,7683,276,17174,2780,0.86068,0.965322,0.309088,0.965322,0.690912,0.468247,0.890517,1.084002,0.135801
2159,7681,278,17174,2780,0.86068,0.965071,0.309032,0.965071,0.690968,0.468154,0.890445,1.083807,0.135931
2160,7681,278,17173,2781,0.860629,0.965071,0.309045,0.965071,0.690955,0.468168,0.890409,1.083851,0.135943
2161,7681,278,17172,2782,0.860579,0.965071,0.309057,0.965071,0.690943,0.468182,0.890374,1.083894,0.135972
2162,7681,278,17171,2783,0.860529,0.965071,0.30907,0.965071,0.69093,0.468197,0.890338,1.083938,0.13602
2163,7681,278,17170,2784,0.860479,0.965071,0.309082,0.965071,0.690918,0.468211,0.890302,1.083982,0.136057
2164,7680,279,17168,2786,0.860379,0.964945,0.309079,0.964945,0.690921,0.468193,0.890195,1.083971,0.13618
2165,7680,279,17167,2787,0.860329,0.964945,0.309092,0.964945,0.690908,0.468207,0.890159,1.084015,0.136228
2166,7680,279,17163,2791,0.860128,0.964945,0.309141,0.964945,0.690859,0.468264,0.890015,1.084189,0.136243
2167,7680,279,17162,2792,0.860078,0.964945,0.309154,0.964945,0.690846,0.468278,0.88998,1.084233,0.136272
2168,7680,279,17161,2793,0.860028,0.964945,0.309166,0.964945,0.690834,0.468293,0.889944,1.084277,0.136292
2169,7680,279,17158,2796,0.859878,0.964945,0.309204,0.964945,0.690796,0.468336,0.889836,1.084408,0.136306
2170,7680,279,17157,2797,0.859828,0.964945,0.309216,0.964945,0.690784,0.46835,0.8898,1.084451,0.136375
2171,7680,279,17153,2801,0.859627,0.964945,0.309266,0.964945,0.690734,0.468407,0.889657,1.084626,0.136417
2172,7680,279,17152,2802,0.859577,0.964945,0.309278,0.964945,0.690722,0.468421,0.889621,1.08467,0.13642
2173,7680,279,17151,2803,0.859527,0.964945,0.309291,0.964945,0.690709,0.468435,0.889585,1.084713,0.136496
2174,7680,279,17149,2805,0.859427,0.964945,0.309316,0.964945,0.690684,0.468464,0.889514,1.084801,0.136511
2175,7680,279,17148,2806,0.859377,0.964945,0.309328,0.964945,0.690672,0.468478,0.889478,1.084845,0.136527
2176,7680,279,17145,2809,0.859226,0.964945,0.309366,0.964945,0.690634,0.468521,0.889371,1.084976,0.136557
2177,7680,279,17144,2810,0.859176,0.964945,0.309378,0.964945,0.690622,0.468536,0.889335,1.085019,0.136591
2178,7680,279,17143,2811,0.859126,0.964945,0.30939,0.964945,0.69061,0.46855,0.889299,1.085063,0.136594
2179,7680,279,17142,2812,0.859076,0.964945,0.309403,0.964945,0.690597,0.468564,0.889263,1.085107,0.136599
2180,7680,279,17141,2813,0.859026,0.964945,0.309415,0.964945,0.690585,0.468578,0.889227,1.08515,0.136606
2181,7680,279,17140,2814,0.858976,0.964945,0.309428,0.964945,0.690572,0.468593,0.889191,1.085194,0.136609
2182,7679,280,17140,2814,0.858976,0.96482,0.3094,0.96482,0.6906,0.468546,0.889156,1.085097,0.136625
2183,7678,281,17140,2814,0.858976,0.964694,0.309372,0.964694,0.690628,0.468499,0.88912,1.084999,0.1367
2184,7678,281,17139,2815,0.858926,0.964694,0.309385,0.964694,0.690615,0.468514,0.889084,1.085043,0.136703
2185,7674,285,17136,2818,0.858775,0.964191,0.309311,0.964191,0.690689,0.468369,0.888833,1.084783,0.136705
2186,7674,285,17135,2819,0.858725,0.964191,0.309323,0.964191,0.690677,0.468384,0.888797,1.084827,0.136795
2187,7674,285,17134,2820,0.858675,0.964191,0.309336,0.964191,0.690664,0.468398,0.888762,1.084871,0.136798
2188,7673,286,17133,2821,0.858625,0.964066,0.30932,0.964066,0.69068,0.468366,0.88869,1.084817,0.136801
2189,7673,286,17132,2822,0.858575,0.964066,0.309333,0.964066,0.690667,0.46838,0.888654,1.084861,0.136823
2190,7673,286,17131,2823,0.858525,0.964066,0.309345,0.964066,0.690655,0.468394,0.888618,1.084904,0.13686
2191,7673,286,17130,2824,0.858474,0.964066,0.309358,0.964066,0.690642,0.468409,0.888582,1.084948,0.136901
2192,7673,286,17129,2825,0.858424,0.964066,0.30937,0.964066,0.69063,0.468423,0.888547,1.084992,0.136925
2193,7673,286,17125,2829,0.858224,0.964066,0.30942,0.964066,0.69058,0.46848,0.888403,1.085167,0.137034
2194,7671,288,17124,2830,0.858174,0.963815,0.309377,0.963815,0.690623,0.468401,0.888296,1.085015,0.137171
2195,7671,288,17123,2831,0.858124,0.963815,0.309389,0.963815,0.690611,0.468415,0.88826,1.085059,0.1373
2196,7671,288,17122,2832,0.858074,0.963815,0.309402,0.963815,0.690598,0.468429,0.888224,1.085103,0.137332
2197,7671,288,17121,2833,0.858023,0.963815,0.309414,0.963815,0.690586,0.468444,0.888188,1.085147,0.1374
2198,7671,288,17120,2834,0.857973,0.963815,0.309427,0.963815,0.690573,0.468458,0.888152,1.08519,0.137402
2199,7671,288,17119,2835,0.857923,0.963815,0.309439,0.963815,0.690561,0.468472,0.888117,1.085234,0.137405
2200,7670,289,17118,2836,0.857873,0.963689,0.309424,0.963689,0.690576,0.46844,0.888045,1.08518,0.137463
2201,7668,291,17115,2839,0.857723,0.963438,0.309406,0.963438,0.690594,0.468389,0.887866,1.085116,0.13749
2202,7668,291,17114,2840,0.857673,0.963438,0.309418,0.963438,0.690582,0.468404,0.88783,1.08516,0.137505
2203,7668,291,17113,2841,0.857623,0.963438,0.309431,0.963438,0.690569,0.468418,0.887794,1.085204,0.137509
2204,7668,291,17112,2842,0.857572,0.963438,0.309443,0.963438,0.690557,0.468432,0.887758,1.085248,0.137511
2205,7668,291,17109,2845,0.857422,0.963438,0.309481,0.963438,0.690519,0.468475,0.887651,1.085379,0.137525
2206,7668,291,17108,2846,0.857372,0.963438,0.309493,0.963438,0.690507,0.468489,0.887615,1.085423,0.137587
2207,7668,291,17107,2847,0.857322,0.963438,0.309506,0.963438,0.690494,0.468504,0.887579,1.085467,0.137597
2208,7667,292,17107,2847,0.857322,0.963312,0.309478,0.963312,0.690522,0.468457,0.887543,1.085369,0.137602
2209,7666,293,17106,2848,0.857272,0.963186,0.309462,0.963186,0.690538,0.468424,0.887472,1.085315,0.137629
2210,7666,293,17104,2850,0.857171,0.963186,0.309487,0.963186,0.690513,0.468453,0.8874,1.085403,0.137667
2211,7665,294,17104,2850,0.857171,0.963061,0.309459,0.963061,0.690541,0.468406,0.887364,1.085305,0.137705
2212,7665,294,17103,2851,0.857121,0.963061,0.309472,0.963061,0.690528,0.468421,0.887328,1.085349,0.137716
2213,7664,295,17099,2855,0.856921,0.962935,0.309494,0.962935,0.690506,0.468431,0.887149,1.085426,0.137768
2214,7664,295,17098,2856,0.856871,0.962935,0.309507,0.962935,0.690493,0.468445,0.887114,1.08547,0.137827
2215,7664,295,17096,2858,0.856771,0.962935,0.309532,0.962935,0.690468,0.468474,0.887042,1.085558,0.137874
2216,7664,295,17095,2859,0.85672,0.962935,0.309544,0.962935,0.690456,0.468488,0.887006,1.085601,0.137947
2217,7664,295,17094,2860,0.85667,0.962935,0.309557,0.962935,0.690443,0.468503,0.88697,1.085645,0.137994
2218,7664,295,17093,2861,0.85662,0.962935,0.309569,0.962935,0.690431,0.468517,0.886934,1.085689,0.138007
2219,7664,295,17090,2864,0.85647,0.962935,0.309607,0.962935,0.690393,0.46856,0.886827,1.085821,0.138007
2220,7664,295,17089,2865,0.85642,0.962935,0.309619,0.962935,0.690381,0.468574,0.886791,1.085865,0.138008
2221,7664,295,17086,2868,0.856269,0.962935,0.309657,0.962935,0.690343,0.468617,0.886684,1.085996,0.138021
2222,7664,295,17085,2869,0.856219,0.962935,0.309669,0.962935,0.690331,0.468632,0.886648,1.08604,0.138053
2223,7664,295,17084,2870,0.856169,0.962935,0.309682,0.962935,0.690318,0.468646,0.886612,1.086084,0.138054
2224,7663,296,17084,2870,0.856169,0.962809,0.309654,0.962809,0.690346,0.468599,0.886576,1.085986,0.138092
2225,7663,296,17081,2873,0.856019,0.962809,0.309691,0.962809,0.690309,0.468642,0.886469,1.086118,0.138096
2226,7663,296,17080,2874,0.855969,0.962809,0.309704,0.962809,0.690296,0.468656,0.886433,1.086162,0.138153
2227,7663,296,17078,2876,0.855868,0.962809,0.309729,0.962809,0.690271,0.468685,0.886361,1.086249,0.138159
2228,7662,297,17077,2877,0.855818,0.962684,0.309713,0.962684,0.690287,0.468653,0.88629,1.086196,0.138207
2229,7662,297,17076,2878,0.855768,0.962684,0.309726,0.962684,0.690274,0.468667,0.886254,1.086239,0.138219
2230,7662,297,17075,2879,0.855718,0.962684,0.309738,0.962684,0.690262,0.468681,0.886218,1.086283,0.13822
2231,7662,297,17074,2880,0.855668,0.962684,0.309751,0.962684,0.690249,0.468696,0.886182,1.086327,0.138249
2232,7662,297,17072,2882,0.855568,0.962684,0.309776,0.962684,0.690224,0.468724,0.88611,1.086415,0.138285
2233,7662,297,17071,2883,0.855518,0.962684,0.309789,0.962684,0.690211,0.468739,0.886075,1.086459,0.138288
2234,7662,297,17070,2884,0.855468,0.962684,0.309801,0.962684,0.690199,0.468753,0.886039,1.086503,0.138332
2235,7662,297,17063,2891,0.855117,0.962684,0.309889,0.962684,0.690111,0.468853,0.885788,1.086811,0.138362
2236,7661,298,17062,2892,0.855067,0.962558,0.309873,0.962558,0.690127,0.468821,0.885716,1.086757,0.138382
2237,7661,298,17061,2893,0.855017,0.962558,0.309886,0.962558,0.690114,0.468835,0.885681,1.086801,0.138431
2238,7661,298,17059,2895,0.854916,0.962558,0.309911,0.962558,0.690089,0.468864,0.885609,1.086889,0.138458
2239,7661,298,17058,2896,0.854866,0.962558,0.309924,0.962558,0.690076,0.468878,0.885573,1.086933,0.138498
2240,7661,298,17057,2897,0.854816,0.962558,0.309936,0.962558,0.690064,0.468892,0.885537,1.086976,0.138526
2241,7661,298,17055,2899,0.854716,0.962558,0.309961,0.962558,0.690039,0.468921,0.885466,1.087064,0.138545
2242,7660,299,17053,2901,0.854616,0.962432,0.309958,0.962432,0.690042,0.468903,0.885358,1.087054,0.138549
2243,7660,299,17052,2902,0.854566,0.962432,0.309971,0.962432,0.690029,0.468917,0.885322,1.087098,0.138584
2244,7660,299,17050,2904,0.854465,0.962432,0.309996,0.962432,0.690004,0.468946,0.885251,1.087186,0.138626
2245,7660,299,17049,2905,0.854415,0.962432,0.310008,0.962432,0.689992,0.46896,0.885215,1.08723,0.138659
2246,7659,300,17045,2909,0.854215,0.962307,0.310031,0.962307,0.689969,0.468971,0.885036,1.087309,0.13869
2247,7659,300,17044,2910,0.854165,0.962307,0.310043,0.962307,0.689957,0.468985,0.885,1.087353,0.138692
2248,7659,300,17039,2915,0.853914,0.962307,0.310106,0.962307,0.689894,0.469057,0.884821,1.087573,0.138699
2249,7658,301,17036,2918,0.853764,0.962181,0.310116,0.962181,0.689884,0.469053,0.884677,1.087607,0.138782
2250,7658,301,17035,2919,0.853714,0.962181,0.310128,0.962181,0.689872,0.469068,0.884642,1.087651,0.138821
2251,7658,301,17034,2920,0.853663,0.962181,0.310141,0.962181,0.689859,0.469082,0.884606,1.087695,0.138822
2252,7657,302,17034,2920,0.853663,0.962056,0.310113,0.962056,0.689887,0.469035,0.88457,1.087597,0.138845
2253,7657,302,17033,2921,0.853613,0.962056,0.310126,0.962056,0.689874,0.46905,0.884534,1.087641,0.138875
2254,7657,302,17032,2922,0.853563,0.962056,0.310138,0.962056,0.689862,0.469064,0.884498,1.087685,0.138897
2255,7657,302,17031,2923,0.853513,0.962056,0.310151,0.962056,0.689849,0.469078,0.884462,1.087729,0.138898
2256,7656,303,17031,2923,0.853513,0.96193,0.310123,0.96193,0.689877,0.469031,0.884427,1.087631,0.138989
2257,7656,303,17030,2924,0.853463,0.96193,0.310135,0.96193,0.689865,0.469046,0.884391,1.087675,0.139016
2258,7656,303,17029,2925,0.853413,0.96193,0.310148,0.96193,0.689852,0.46906,0.884355,1.087719,0.13904
2259,7654,305,17026,2928,0.853263,0.961679,0.31013,0.961679,0.68987,0.469009,0.884176,1.087655,0.13907
2260,7652,307,17025,2929,0.853212,0.961427,0.310086,0.961427,0.689914,0.46893,0.884068,1.087503,0.139077
2261,7652,307,17024,2930,0.853162,0.961427,0.310099,0.961427,0.689901,0.468944,0.884033,1.087547,0.139087
2262,7652,307,17022,2932,0.853062,0.961427,0.310124,0.961427,0.689876,0.468973,0.883961,1.087636,0.139093
2263,7652,307,17020,2934,0.852962,0.961427,0.310149,0.961427,0.689851,0.469002,0.883889,1.087724,0.139161
2264,7652,307,17019,2935,0.852912,0.961427,0.310162,0.961427,0.689838,0.469016,0.883853,1.087768,0.139174
2265,7652,307,17015,2939,0.852711,0.961427,0.310212,0.961427,0.689788,0.469074,0.88371,1.087944,0.139174
2266,7652,307,17012,2942,0.852561,0.961427,0.31025,0.961427,0.68975,0.469117,0.883603,1.088077,0.13919
2267,7652,307,17011,2943,0.852511,0.961427,0.310262,0.961427,0.689738,0.469131,0.883567,1.088121,0.139207
2268,7652,307,17010,2944,0.852461,0.961427,0.310275,0.961427,0.689725,0.469146,0.883531,1.088165,0.139213
2269,7652,307,17009,2945,0.852411,0.961427,0.310287,0.961427,0.689713,0.46916,0.883495,1.088209,0.139238
2270,7651,308,17009,2945,0.852411,0.961302,0.31026,0.961302,0.68974,0.469113,0.883459,1.088111,0.139301
2271,7651,308,17006,2948,0.85226,0.961302,0.310297,0.961302,0.689703,0.469156,0.883352,1.088243,0.139311
2272,7651,308,17004,2950,0.85216,0.961302,0.310322,0.961302,0.689678,0.469185,0.88328,1.088332,0.139364
2273,7650,309,17004,2950,0.85216,0.961176,0.310294,0.961176,0.689706,0.469138,0.883244,1.088233,0.139369
