@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
1777,5973,127,19592,2221,0.89818,0.97918,0.23364,0.97918,0.76636,0.377262,0.915881,1.069112,0.085967
1778,5973,127,19591,2222,0.898134,0.97918,0.233649,0.97918,0.766351,0.377274,0.915846,1.069154,0.086021
1779,5973,127,19590,2223,0.898088,0.97918,0.233658,0.97918,0.766342,0.377286,0.91581,1.069196,0.08605
1780,5973,127,19589,2224,0.898042,0.97918,0.233667,0.97918,0.766333,0.377298,0.915774,1.069238,0.086161
1781,5972,128,19589,2224,0.898042,0.979016,0.233637,0.979016,0.766363,0.377246,0.915738,1.069101,0.086222
1782,5972,128,19588,2225,0.897997,0.979016,0.233646,0.979016,0.766354,0.377258,0.915702,1.069143,0.086226
1783,5972,128,19587,2226,0.897951,0.979016,0.233655,0.979016,0.766345,0.37727,0.915667,1.069184,0.086247
1784,5972,128,19586,2227,0.897905,0.979016,0.233665,0.979016,0.766335,0.377282,0.915631,1.069226,0.086251
1785,5972,128,19585,2228,0.897859,0.979016,0.233674,0.979016,0.766326,0.377294,0.915595,1.069268,0.086252
1786,5972,128,19583,2230,0.897767,0.979016,0.233692,0.979016,0.766308,0.377318,0.915523,1.069352,0.086271
1787,5972,128,19582,2231,0.897722,0.979016,0.233701,0.979016,0.766299,0.37733,0.915487,1.069394,0.08642
1788,5972,128,19581,2232,0.897676,0.979016,0.23371,0.979016,0.76629,0.377342,0.915452,1.069435,0.086489
1789,5972,128,19580,2233,0.89763,0.979016,0.233719,0.979016,0.766281,0.377354,0.915416,1.069477,0.086671
1790,5972,128,19579,2234,0.897584,0.979016,0.233729,0.979016,0.766271,0.377366,0.91538,1.069519,0.086775
1791,5972,128,19578,2235,0.897538,0.979016,0.233738,0.979016,0.766262,0.377378,0.915344,1.069561,0.086853
1792,5972,128,19576,2237,0.897446,0.979016,0.233756,0.979016,0.766244,0.377401,0.915272,1.069645,0.086875
1793,5972,128,19575,2238,0.897401,0.979016,0.233765,0.979016,0.766235,0.377413,0.915237,1.069687,0.086919
1794,5972,128,19574,2239,0.897355,0.979016,0.233774,0.979016,0.766226,0.377425,0.915201,1.069729,0.086953
1795,5972,128,19573,2240,0.897309,0.979016,0.233784,0.979016,0.766216,0.377437,0.915165,1.06977,0.087014
1796,5972,128,19572,2241,0.897263,0.979016,0.233793,0.979016,0.766207,0.377449,0.915129,1.069812,0.087037
1797,5972,128,19571,2242,0.897217,0.979016,0.233802,0.979016,0.766198,0.377461,0.915093,1.069854,0.087118
1798,5971,129,19570,2243,0.897171,0.978852,0.233781,0.978852,0.766219,0.377422,0.915022,1.069759,0.08718
1799,5971,129,19568,2245,0.89708,0.978852,0.233799,0.978852,0.766201,0.377446,0.91495,1.069843,0.087247
1800,5971,129,19567,2246,0.897034,0.978852,0.233808,0.978852,0.766192,0.377457,0.914914,1.069884,0.087309
1801,5971,129,19566,2247,0.896988,0.978852,0.233818,0.978852,0.766182,0.377469,0.914878,1.069926,0.087335
1802,5971,129,19565,2248,0.896942,0.978852,0.233827,0.978852,0.766173,0.377481,0.914843,1.069968,0.087355
1803,5971,129,19564,2249,0.896896,0.978852,0.233836,0.978852,0.766164,0.377493,0.914807,1.07001,0.087358
1804,5971,129,19563,2250,0.896851,0.978852,0.233845,0.978852,0.766155,0.377505,0.914771,1.070052,0.087366
1805,5971,129,19561,2252,0.896759,0.978852,0.233863,0.978852,0.766137,0.377529,0.914699,1.070136,0.087481
1806,5971,129,19560,2253,0.896713,0.978852,0.233873,0.978852,0.766127,0.377541,0.914663,1.070178,0.0875
1807,5971,129,19559,2254,0.896667,0.978852,0.233882,0.978852,0.766118,0.377553,0.914628,1.07022,0.08764
1808,5971,129,19558,2255,0.896621,0.978852,0.233891,0.978852,0.766109,0.377565,0.914592,1.070262,0.08765
1809,5971,129,19557,2256,0.896575,0.978852,0.2339,0.978852,0.7661,0.377577,0.914556,1.070304,0.087694
1810,5971,129,19556,2257,0.89653,0.978852,0.233909,0.978852,0.766091,0.377589,0.91452,1.070345,0.08791
1811,5971,129,19555,2258,0.896484,0.978852,0.233918,0.978852,0.766082,0.377601,0.914484,1.070387,0.087926
1812,5971,129,19554,2259,0.896438,0.978852,0.233928,0.978852,0.766072,0.377613,0.914448,1.070429,0.087948
1813,5971,129,19552,2261,0.896346,0.978852,0.233946,0.978852,0.766054,0.377637,0.914377,1.070513,0.088187
1814,5971,129,19551,2262,0.8963,0.978852,0.233955,0.978852,0.766045,0.377648,0.914341,1.070555,0.08822
1815,5970,130,19551,2262,0.8963,0.978689,0.233925,0.978689,0.766075,0.377597,0.914305,1.070418,0.088308
1816,5970,130,19550,2263,0.896255,0.978689,0.233934,0.978689,0.766066,0.377609,0.914269,1.07046,0.088311
1817,5970,130,19549,2264,0.896209,0.978689,0.233943,0.978689,0.766057,0.377621,0.914234,1.070502,0.088404
1818,5970,130,19548,2265,0.896163,0.978689,0.233953,0.978689,0.766047,0.377633,0.914198,1.070544,0.088428
1819,5970,130,19547,2266,0.896117,0.978689,0.233962,0.978689,0.766038,0.377645,0.914162,1.070586,0.088463
1820,5970,130,19544,2269,0.895979,0.978689,0.233989,0.978689,0.766011,0.377681,0.914054,1.070711,0.088511
1821,5970,130,19541,2272,0.895842,0.978689,0.234017,0.978689,0.765983,0.377717,0.913947,1.070837,0.088566
1822,5970,130,19540,2273,0.895796,0.978689,0.234026,0.978689,0.765974,0.377729,0.913911,1.070879,0.0886
1823,5970,130,19539,2274,0.89575,0.978689,0.234035,0.978689,0.765965,0.377741,0.913875,1.070921,0.088607
1824,5970,130,19538,2275,0.895704,0.978689,0.234044,0.978689,0.765956,0.377752,0.913839,1.070963,0.088625
1825,5970,130,19537,2276,0.895659,0.978689,0.234053,0.978689,0.765947,0.377764,0.913804,1.071005,0.08863
1826,5970,130,19536,2277,0.895613,0.978689,0.234063,0.978689,0.765937,0.377776,0.913768,1.071047,0.088672
1827,5970,130,19535,2278,0.895567,0.978689,0.234072,0.978689,0.765928,0.377788,0.913732,1.071089,0.088762
1828,5970,130,19534,2279,0.895521,0.978689,0.234081,0.978689,0.765919,0.3778,0.913696,1.071131,0.088811
1829,5970,130,19533,2280,0.895475,0.978689,0.23409,0.978689,0.76591,0.377812,0.91366,1.071173,0.088833
1830,5970,130,19532,2281,0.895429,0.978689,0.234099,0.978689,0.765901,0.377824,0.913624,1.071215,0.08884
1831,5969,131,19531,2282,0.895383,0.978525,0.234078,0.978525,0.765922,0.377785,0.913553,1.07112,0.08888
1832,5968,132,19531,2282,0.895383,0.978361,0.234048,0.978361,0.765952,0.377733,0.913517,1.070982,0.088885
1833,5967,133,19530,2283,0.895338,0.978197,0.234028,0.978197,0.765972,0.377694,0.913445,1.070887,0.088907
1834,5967,133,19529,2284,0.895292,0.978197,0.234037,0.978197,0.765963,0.377706,0.91341,1.070929,0.08894
1835,5967,133,19528,2285,0.895246,0.978197,0.234046,0.978197,0.765954,0.377718,0.913374,1.070971,0.088977
1836,5967,133,19527,2286,0.8952,0.978197,0.234055,0.978197,0.765945,0.37773,0.913338,1.071013,0.08905
1837,5967,133,19526,2287,0.895154,0.978197,0.234064,0.978197,0.765936,0.377742,0.913302,1.071055,0.089053
1838,5967,133,19525,2288,0.895108,0.978197,0.234073,0.978197,0.765927,0.377754,0.913266,1.071097,0.089064
1839,5967,133,19524,2289,0.895063,0.978197,0.234083,0.978197,0.765917,0.377766,0.91323,1.071139,0.089086
1840,5967,133,19523,2290,0.895017,0.978197,0.234092,0.978197,0.765908,0.377778,0.913195,1.071181,0.089232
1841,5967,133,19521,2292,0.894925,0.978197,0.23411,0.978197,0.76589,0.377802,0.913123,1.071265,0.08926
1842,5967,133,19520,2293,0.894879,0.978197,0.234119,0.978197,0.765881,0.377814,0.913087,1.071307,0.089387
1843,5967,133,19519,2294,0.894833,0.978197,0.234129,0.978197,0.765871,0.377826,0.913051,1.071349,0.08943
1844,5967,133,19518,2295,0.894788,0.978197,0.234138,0.978197,0.765862,0.377838,0.913015,1.071391,0.089474
1845,5967,133,19517,2296,0.894742,0.978197,0.234147,0.978197,0.765853,0.37785,0.91298,1.071433,0.089476
1846,5967,133,19513,2300,0.894558,0.978197,0.234184,0.978197,0.765816,0.377897,0.912836,1.071601,0.089491
1847,5967,133,19509,2304,0.894375,0.978197,0.23422,0.978197,0.76578,0.377945,0.912693,1.07177,0.089497
1848,5966,134,19505,2308,0.894192,0.978033,0.234227,0.978033,0.765773,0.377942,0.912514,1.0718,0.089542
1849,5966,134,19504,2309,0.894146,0.978033,0.234236,0.978033,0.765764,0.377954,0.912478,1.071843,0.089559
1850,5966,134,19502,2311,0.894054,0.978033,0.234255,0.978033,0.765745,0.377978,0.912406,1.071927,0.089608
1851,5966,134,19497,2316,0.893825,0.978033,0.234301,0.978033,0.765699,0.378038,0.912227,1.072137,0.089627
1852,5965,135,19497,2316,0.893825,0.977869,0.234271,0.977869,0.765729,0.377986,0.912191,1.072,0.089637
1853,5965,135,19496,2317,0.893779,0.977869,0.23428,0.977869,0.76572,0.377998,0.912156,1.072042,0.089645
1854,5965,135,19495,2318,0.893733,0.977869,0.234289,0.977869,0.765711,0.37801,0.91212,1.072084,0.089649
1855,5965,135,19494,2319,0.893687,0.977869,0.234298,0.977869,0.765702,0.378022,0.912084,1.072126,0.089663
1856,5965,135,19493,2320,0.893641,0.977869,0.234307,0.977869,0.765693,0.378034,0.912048,1.072168,0.08967
1857,5965,135,19492,2321,0.893596,0.977869,0.234317,0.977869,0.765683,0.378046,0.912012,1.07221,0.089822
1858,5965,135,19491,2322,0.89355,0.977869,0.234326,0.977869,0.765674,0.378058,0.911976,1.072252,0.089853
1859,5965,135,19490,2323,0.893504,0.977869,0.234335,0.977869,0.765665,0.37807,0.911941,1.072294,0.089854
1860,5965,135,19488,2325,0.893412,0.977869,0.234354,0.977869,0.765646,0.378094,0.911869,1.072379,0.089879
1861,5965,135,19487,2326,0.893366,0.977869,0.234363,0.977869,0.765637,0.378106,0.911833,1.072421,0.089907
1862,5965,135,19486,2327,0.89332,0.977869,0.234372,0.977869,0.765628,0.378118,0.911797,1.072463,0.089966
1863,5965,135,19485,2328,0.893275,0.977869,0.234381,0.977869,0.765619,0.37813,0.911762,1.072505,0.089998
1864,5965,135,19484,2329,0.893229,0.977869,0.23439,0.977869,0.76561,0.378142,0.911726,1.072547,0.09008
1865,5965,135,19483,2330,0.893183,0.977869,0.2344,0.977869,0.7656,0.378154,0.91169,1.072589,0.090092
1866,5965,135,19482,2331,0.893137,0.977869,0.234409,0.977869,0.765591,0.378166,0.911654,1.072631,0.090129
1867,5964,136,19482,2331,0.893137,0.977705,0.234379,0.977705,0.765621,0.378114,0.911618,1.072494,0.090147
1868,5964,136,19481,2332,0.893091,0.977705,0.234388,0.977705,0.765612,0.378126,0.911582,1.072536,0.090152
1869,5964,136,19479,2334,0.893,0.977705,0.234406,0.977705,0.765594,0.37815,0.911511,1.07262,0.090156
1870,5963,137,19475,2338,0.892816,0.977541,0.234413,0.977541,0.765587,0.378147,0.911332,1.072651,0.090157
1871,5963,137,19474,2339,0.89277,0.977541,0.234422,0.977541,0.765578,0.378159,0.911296,1.072693,0.090166
1872,5963,137,19473,2340,0.892725,0.977541,0.234432,0.977541,0.765568,0.378171,0.91126,1.072736,0.090251
1873,5962,138,19473,2340,0.892725,0.977377,0.234401,0.977377,0.765599,0.37812,0.911224,1.072598,0.090298
1874,5962,138,19471,2342,0.892633,0.977377,0.23442,0.977377,0.76558,0.378144,0.911153,1.072682,0.090379
1875,5962,138,19470,2343,0.892587,0.977377,0.234429,0.977377,0.765571,0.378156,0.911117,1.072724,0.090445
1876,5962,138,19469,2344,0.892541,0.977377,0.234438,0.977377,0.765562,0.378168,0.911081,1.072767,0.090449
1877,5962,138,19468,2345,0.892495,0.977377,0.234448,0.977377,0.765552,0.37818,0.911045,1.072809,0.090455
1878,5962,138,19467,2346,0.892449,0.977377,0.234457,0.977377,0.765543,0.378192,0.911009,1.072851,0.090503
1879,5962,138,19466,2347,0.892404,0.977377,0.234466,0.977377,0.765534,0.378204,0.910973,1.072893,0.090604
1880,5962,138,19465,2348,0.892358,0.977377,0.234475,0.977377,0.765525,0.378215,0.910938,1.072935,0.090615
1881,5962,138,19464,2349,0.892312,0.977377,0.234484,0.977377,0.765516,0.378227,0.910902,1.072977,0.090665
1882,5962,138,19463,2350,0.892266,0.977377,0.234494,0.977377,0.765506,0.378239,0.910866,1.07302,0.090711
1883,5962,138,19462,2351,0.89222,0.977377,0.234503,0.977377,0.765497,0.378251,0.91083,1.073062,0.090769
1884,5962,138,19457,2356,0.891991,0.977377,0.234549,0.977377,0.765451,0.378311,0.910651,1.073273,0.090771
1885,5961,139,19457,2356,0.891991,0.977213,0.234519,0.977213,0.765481,0.37826,0.910615,1.073135,0.090847
1886,5961,139,19456,2357,0.891945,0.977213,0.234528,0.977213,0.765472,0.378272,0.910579,1.073177,0.090876
1887,5961,139,19454,2359,0.891853,0.977213,0.234547,0.977213,0.765453,0.378296,0.910508,1.073262,0.090884
1888,5961,139,19451,2362,0.891716,0.977213,0.234574,0.977213,0.765426,0.378332,0.9104,1.073389,0.090902
1889,5961,139,19450,2363,0.89167,0.977213,0.234583,0.977213,0.765417,0.378344,0.910364,1.073431,0.090931
1890,5961,139,19449,2364,0.891624,0.977213,0.234593,0.977213,0.765407,0.378356,0.910329,1.073473,0.090932
1891,5961,139,19448,2365,0.891578,0.977213,0.234602,0.977213,0.765398,0.378368,0.910293,1.073515,0.090978
1892,5961,139,19447,2366,0.891533,0.977213,0.234611,0.977213,0.765389,0.37838,0.910257,1.073558,0.091023
1893,5961,139,19446,2367,0.891487,0.977213,0.23462,0.977213,0.76538,0.378392,0.910221,1.0736,0.091136
1894,5961,139,19445,2368,0.891441,0.977213,0.23463,0.977213,0.76537,0.378404,0.910185,1.073642,0.091142
1895,5961,139,19444,2369,0.891395,0.977213,0.234639,0.977213,0.765361,0.378416,0.910149,1.073684,0.091143
1896,5961,139,19443,2370,0.891349,0.977213,0.234648,0.977213,0.765352,0.378428,0.910114,1.073727,0.091234
1897,5961,139,19442,2371,0.891303,0.977213,0.234657,0.977213,0.765343,0.37844,0.910078,1.073769,0.091282
1898,5961,139,19440,2373,0.891212,0.977213,0.234676,0.977213,0.765324,0.378464,0.910006,1.073853,0.091323
1899,5961,139,19438,2375,0.89112,0.977213,0.234694,0.977213,0.765306,0.378488,0.909934,1.073938,0.091341
1900,5961,139,19437,2376,0.891074,0.977213,0.234704,0.977213,0.765296,0.3785,0.909899,1.07398,0.091343
1901,5961,139,19435,2378,0.890982,0.977213,0.234722,0.977213,0.765278,0.378524,0.909827,1.074065,0.091362
1902,5961,139,19434,2379,0.890937,0.977213,0.234731,0.977213,0.765269,0.378536,0.909791,1.074107,0.091366
1903,5961,139,19433,2380,0.890891,0.977213,0.23474,0.977213,0.76526,0.378548,0.909755,1.074149,0.091411
1904,5961,139,19431,2382,0.890799,0.977213,0.234759,0.977213,0.765241,0.378572,0.909684,1.074234,0.091426
1905,5961,139,19430,2383,0.890753,0.977213,0.234768,0.977213,0.765232,0.378584,0.909648,1.074276,0.091432
1906,5960,140,19430,2383,0.890753,0.977049,0.234738,0.977049,0.765262,0.378533,0.909612,1.074138,0.091443
1907,5960,140,19429,2384,0.890707,0.977049,0.234747,0.977049,0.765253,0.378545,0.909576,1.074181,0.091518
1908,5960,140,19427,2386,0.890616,0.977049,0.234766,0.977049,0.765234,0.378569,0.909505,1.074265,0.091549
1909,5960,140,19426,2387,0.89057,0.977049,0.234775,0.977049,0.765225,0.378581,0.909469,1.074308,0.091587
1910,5960,140,19425,2388,0.890524,0.977049,0.234784,0.977049,0.765216,0.378593,0.909433,1.07435,0.091611
1911,5960,140,19423,2390,0.890432,0.977049,0.234803,0.977049,0.765197,0.378617,0.909361,1.074435,0.091622
1912,5960,140,19417,2396,0.890157,0.977049,0.234858,0.977049,0.765142,0.378689,0.909146,1.074689,0.091704
1913,5960,140,19416,2397,0.890111,0.977049,0.234868,0.977049,0.765132,0.378701,0.90911,1.074731,0.091745
1914,5960,140,19415,2398,0.890066,0.977049,0.234877,0.977049,0.765123,0.378713,0.909075,1.074773,0.091763
1915,5960,140,19414,2399,0.89002,0.977049,0.234886,0.977049,0.765114,0.378725,0.909039,1.074816,0.091795
1916,5960,140,19413,2400,0.889974,0.977049,0.234895,0.977049,0.765105,0.378737,0.909003,1.074858,0.091886
1917,5960,140,19412,2401,0.889928,0.977049,0.234905,0.977049,0.765095,0.378749,0.908967,1.0749,0.091974
1918,5960,140,19411,2402,0.889882,0.977049,0.234914,0.977049,0.765086,0.378761,0.908931,1.074943,0.092105
1919,5960,140,19410,2403,0.889836,0.977049,0.234923,0.977049,0.765077,0.378773,0.908895,1.074985,0.092192
1920,5960,140,19409,2404,0.88979,0.977049,0.234932,0.977049,0.765068,0.378785,0.90886,1.075028,0.09226
1921,5960,140,19408,2405,0.889745,0.977049,0.234942,0.977049,0.765058,0.378798,0.908824,1.07507,0.092335
1922,5960,140,19407,2406,0.889699,0.977049,0.234951,0.977049,0.765049,0.37881,0.908788,1.075112,0.092389
1923,5960,140,19404,2409,0.889561,0.977049,0.234979,0.977049,0.765021,0.378846,0.908681,1.075239,0.092392
1924,5960,140,19400,2413,0.889378,0.977049,0.235016,0.977049,0.764984,0.378894,0.908537,1.075409,0.092407
1925,5960,140,19399,2414,0.889332,0.977049,0.235025,0.977049,0.764975,0.378906,0.908501,1.075451,0.09244
1926,5960,140,19398,2415,0.889286,0.977049,0.235034,0.977049,0.764966,0.378918,0.908466,1.075494,0.092453
1927,5960,140,19394,2419,0.889103,0.977049,0.235071,0.977049,0.764929,0.378966,0.908322,1.075664,0.092475
1928,5960,140,19393,2420,0.889057,0.977049,0.235081,0.977049,0.764919,0.378978,0.908286,1.075706,0.092494
1929,5960,140,19392,2421,0.889011,0.977049,0.23509,0.977049,0.76491,0.37899,0.908251,1.075748,0.092518
1930,5960,140,19391,2422,0.888965,0.977049,0.235099,0.977049,0.764901,0.379002,0.908215,1.075791,0.092523
1931,5960,140,19390,2423,0.888919,0.977049,0.235108,0.977049,0.764892,0.379014,0.908179,1.075833,0.092545
1932,5960,140,19389,2424,0.888874,0.977049,0.235118,0.977049,0.764882,0.379026,0.908143,1.075876,0.09257
1933,5960,140,19388,2425,0.888828,0.977049,0.235127,0.977049,0.764873,0.379038,0.908107,1.075918,0.092602
1934,5960,140,19384,2429,0.888644,0.977049,0.235164,0.977049,0.764836,0.379087,0.907964,1.076088,0.092611
1935,5960,140,19383,2430,0.888599,0.977049,0.235173,0.977049,0.764827,0.379099,0.907928,1.07613,0.092751
1936,5960,140,19382,2431,0.888553,0.977049,0.235183,0.977049,0.764817,0.379111,0.907892,1.076173,0.092865
1937,5960,140,19381,2432,0.888507,0.977049,0.235192,0.977049,0.764808,0.379123,0.907857,1.076215,0.092884
1938,5959,141,19381,2432,0.888507,0.976885,0.235162,0.976885,0.764838,0.379071,0.907821,1.076077,0.092904
1939,5959,141,19380,2433,0.888461,0.976885,0.235171,0.976885,0.764829,0.379083,0.907785,1.07612,0.092943
1940,5959,141,19379,2434,0.888415,0.976885,0.23518,0.976885,0.76482,0.379095,0.907749,1.076162,0.092962
1941,5959,141,19378,2435,0.888369,0.976885,0.23519,0.976885,0.76481,0.379107,0.907713,1.076205,0.093049
1942,5959,141,19377,2436,0.888323,0.976885,0.235199,0.976885,0.764801,0.379119,0.907677,1.076247,0.093053
1943,5958,142,19376,2437,0.888278,0.976721,0.235178,0.976721,0.764822,0.37908,0.907606,1.076151,0.093084
1944,5958,142,19375,2438,0.888232,0.976721,0.235187,0.976721,0.764813,0.379092,0.90757,1.076194,0.093112
1945,5958,142,19374,2439,0.888186,0.976721,0.235197,0.976721,0.764803,0.379104,0.907534,1.076236,0.093136
1946,5956,144,19367,2446,0.887865,0.976393,0.235201,0.976393,0.764799,0.379085,0.907212,1.076258,0.093226
1947,5956,144,19364,2449,0.887728,0.976393,0.235229,0.976393,0.764771,0.379122,0.907104,1.076385,0.093315
1948,5956,144,19363,2450,0.887682,0.976393,0.235238,0.976393,0.764762,0.379134,0.907068,1.076428,0.09348
1949,5955,145,19363,2450,0.887682,0.97623,0.235208,0.97623,0.764792,0.379082,0.907033,1.076289,0.093505
1950,5955,145,19362,2451,0.887636,0.97623,0.235217,0.97623,0.764783,0.379094,0.906997,1.076332,0.09351
1951,5955,145,19361,2452,0.88759,0.97623,0.235227,0.97623,0.764773,0.379106,0.906961,1.076374,0.093552
1952,5955,145,19356,2457,0.887361,0.97623,0.235273,0.97623,0.764727,0.379167,0.906782,1.076587,0.093579
1953,5954,146,19354,2459,0.887269,0.976066,0.235262,0.976066,0.764738,0.379139,0.906674,1.076534,0.09361
1954,5954,146,19352,2461,0.887177,0.976066,0.23528,0.976066,0.76472,0.379163,0.906603,1.076619,0.093635
1955,5954,146,19350,2463,0.887086,0.976066,0.235299,0.976066,0.764701,0.379187,0.906531,1.076704,0.093656
1956,5954,146,19349,2464,0.88704,0.976066,0.235308,0.976066,0.764692,0.379199,0.906495,1.076747,0.093802
1957,5953,147,19345,2468,0.886856,0.975902,0.235315,0.975902,0.764685,0.379196,0.906316,1.076778,0.093825
1958,5953,147,19344,2469,0.886811,0.975902,0.235324,0.975902,0.764676,0.379208,0.90628,1.076821,0.093883
1959,5953,147,19343,2470,0.886765,0.975902,0.235334,0.975902,0.764666,0.37922,0.906244,1.076864,0.094075
1960,5953,147,19342,2471,0.886719,0.975902,0.235343,0.975902,0.764657,0.379232,0.906209,1.076906,0.09419
1961,5953,147,19341,2472,0.886673,0.975902,0.235352,0.975902,0.764648,0.379244,0.906173,1.076949,0.094201
1962,5953,147,19340,2473,0.886627,0.975902,0.235362,0.975902,0.764638,0.379257,0.906137,1.076991,0.094257
1963,5953,147,19339,2474,0.886581,0.975902,0.235371,0.975902,0.764629,0.379269,0.906101,1.077034,0.094289
1964,5952,148,19339,2474,0.886581,0.975738,0.235341,0.975738,0.764659,0.379217,0.906065,1.076896,0.094313
1965,5952,148,19338,2475,0.886536,0.975738,0.23535,0.975738,0.76465,0.379229,0.906029,1.076938,0.094335
1966,5952,148,19337,2476,0.88649,0.975738,0.235359,0.975738,0.764641,0.379241,0.905994,1.076981,0.094349
1967,5952,148,19336,2477,0.886444,0.975738,0.235369,0.975738,0.764631,0.379253,0.905958,1.077023,0.094371
1968,5952,148,19333,2480,0.886306,0.975738,0.235396,0.975738,0.764604,0.379289,0.90585,1.077151,0.094391
1969,5952,148,19332,2481,0.88626,0.975738,0.235406,0.975738,0.764594,0.379302,0.905814,1.077194,0.09441
1970,5952,148,19331,2482,0.886215,0.975738,0.235415,0.975738,0.764585,0.379314,0.905779,1.077236,0.094421
1971,5952,148,19330,2483,0.886169,0.975738,0.235424,0.975738,0.764576,0.379326,0.905743,1.077279,0.094468
1972,5952,148,19329,2484,0.886123,0.975738,0.235434,0.975738,0.764566,0.379338,0.905707,1.077322,0.09452
1973,5952,148,19328,2485,0.886077,0.975738,0.235443,0.975738,0.764557,0.37935,0.905671,1.077364,0.094564
1974,5952,148,19327,2486,0.886031,0.975738,0.235452,0.975738,0.764548,0.379362,0.905635,1.077407,0.094565
1975,5951,149,19325,2488,0.88594,0.975574,0.235441,0.975574,0.764559,0.379335,0.905528,1.077354,0.094714
1976,5951,149,19324,2489,0.885894,0.975574,0.23545,0.975574,0.76455,0.379347,0.905492,1.077396,0.094736
1977,5951,149,19320,2493,0.88571,0.975574,0.235487,0.975574,0.764513,0.379395,0.905349,1.077567,0.094745
1978,5950,150,19315,2498,0.885481,0.97541,0.235504,0.97541,0.764496,0.379404,0.905134,1.077642,0.094763
1979,5947,153,19313,2500,0.885389,0.974918,0.235432,0.974918,0.764568,0.379273,0.904955,1.077311,0.094773
1980,5947,153,19311,2502,0.885298,0.974918,0.23545,0.974918,0.76455,0.379297,0.904883,1.077397,0.094784
1981,5947,153,19310,2503,0.885252,0.974918,0.235459,0.974918,0.764541,0.379309,0.904847,1.077439,0.094791
1982,5947,153,19309,2504,0.885206,0.974918,0.235469,0.974918,0.764531,0.379321,0.904811,1.077482,0.094796
1983,5947,153,19308,2505,0.88516,0.974918,0.235478,0.974918,0.764522,0.379333,0.904776,1.077525,0.094808
1984,5947,153,19307,2506,0.885114,0.974918,0.235487,0.974918,0.764513,0.379346,0.90474,1.077567,0.094883
1985,5946,154,19307,2506,0.885114,0.974754,0.235457,0.974754,0.764543,0.379294,0.904704,1.077429,0.09489
1986,5946,154,19306,2507,0.885069,0.974754,0.235466,0.974754,0.764534,0.379306,0.904668,1.077472,0.094984
1987,5946,154,19304,2509,0.884977,0.974754,0.235485,0.974754,0.764515,0.37933,0.904596,1.077557,0.094988
1988,5946,154,19303,2510,0.884931,0.974754,0.235494,0.974754,0.764506,0.379342,0.904561,1.0776,0.095059
1989,5946,154,19302,2511,0.884885,0.974754,0.235504,0.974754,0.764496,0.379354,0.904525,1.077642,0.095158
1990,5946,154,19301,2512,0.884839,0.974754,0.235513,0.974754,0.764487,0.379366,0.904489,1.077685,0.095224
1991,5946,154,19299,2514,0.884748,0.974754,0.235532,0.974754,0.764468,0.379391,0.904417,1.07777,0.095233
1992,5945,155,19287,2526,0.884197,0.97459,0.235614,0.97459,0.764386,0.379484,0.903952,1.078144,0.095281
1993,5945,155,19286,2527,0.884152,0.97459,0.235623,0.97459,0.764377,0.379496,0.903916,1.078187,0.095282
1994,5945,155,19285,2528,0.884106,0.97459,0.235632,0.97459,0.764368,0.379508,0.90388,1.07823,0.095355
1995,5945,155,19284,2529,0.88406,0.97459,0.235642,0.97459,0.764358,0.379521,0.903844,1.078272,0.095372
1996,5945,155,19280,2533,0.883877,0.97459,0.235679,0.97459,0.764321,0.379569,0.903701,1.078443,0.0954
1997,5945,155,19279,2534,0.883831,0.97459,0.235688,0.97459,0.764312,0.379581,0.903665,1.078486,0.09545
1998,5944,156,19278,2535,0.883785,0.974426,0.235667,0.974426,0.764333,0.379542,0.903593,1.07839,0.095591
1999,5944,156,19277,2536,0.883739,0.974426,0.235677,0.974426,0.764323,0.379554,0.903557,1.078433,0.095676
2000,5944,156,19269,2544,0.883372,0.974426,0.235751,0.974426,0.764249,0.379651,0.903271,1.078775,0.095678
2001,5944,156,19268,2545,0.883326,0.974426,0.235761,0.974426,0.764239,0.379663,0.903235,1.078818,0.095711
2002,5944,156,19267,2546,0.883281,0.974426,0.23577,0.974426,0.76423,0.379675,0.903199,1.078861,0.095763
2003,5943,157,19264,2549,0.883143,0.974262,0.235768,0.974262,0.764232,0.37966,0.903056,1.07885,0.09592
2004,5943,157,19263,2550,0.883097,0.974262,0.235777,0.974262,0.764223,0.379672,0.90302,1.078893,0.095951
2005,5941,159,19258,2555,0.882868,0.973934,0.235763,0.973934,0.764237,0.379629,0.902769,1.07883,0.095952
2006,5941,159,19256,2557,0.882776,0.973934,0.235782,0.973934,0.764218,0.379653,0.902698,1.078915,0.095967
2007,5938,162,19254,2559,0.882685,0.973443,0.23571,0.973443,0.76429,0.379522,0.902519,1.078585,0.096005
2008,5938,162,19251,2562,0.882547,0.973443,0.235738,0.973443,0.764262,0.379558,0.902411,1.078713,0.096024
2009,5938,162,19250,2563,0.882501,0.973443,0.235747,0.973443,0.764253,0.37957,0.902375,1.078756,0.096074
