@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
609,7771,188,18717,1237,0.938007,0.976379,0.293378,0.976379,0.706622,0.451186,0.948949,1.028906,0.020887
610,7770,189,18716,1238,0.937957,0.976253,0.293363,0.976253,0.706637,0.451154,0.948877,1.028851,0.021
611,7770,189,18715,1239,0.937907,0.976253,0.293374,0.976253,0.706626,0.451167,0.948841,1.02889,0.021017
612,7770,189,18714,1240,0.937857,0.976253,0.293385,0.976253,0.706615,0.45118,0.948805,1.028929,0.021056
613,7770,189,18713,1241,0.937807,0.976253,0.293396,0.976253,0.706604,0.451193,0.948769,1.028968,0.021189
614,7770,189,18712,1242,0.937757,0.976253,0.293407,0.976253,0.706593,0.451206,0.948734,1.029007,0.021249
615,7770,189,18711,1243,0.937707,0.976253,0.293418,0.976253,0.706582,0.45122,0.948698,1.029046,0.02125
616,7770,189,18710,1244,0.937657,0.976253,0.293429,0.976253,0.706571,0.451233,0.948662,1.029085,0.021316
617,7769,190,18710,1244,0.937657,0.976128,0.293402,0.976128,0.706598,0.451188,0.948626,1.028991,0.021342
618,7769,190,18709,1245,0.937606,0.976128,0.293413,0.976128,0.706587,0.451201,0.94859,1.02903,0.021348
619,7769,190,18707,1247,0.937506,0.976128,0.293436,0.976128,0.706564,0.451227,0.948519,1.029108,0.021379
620,7769,190,18706,1248,0.937456,0.976128,0.293447,0.976128,0.706553,0.45124,0.948483,1.029146,0.021389
621,7768,191,18706,1248,0.937456,0.976002,0.29342,0.976002,0.70658,0.451195,0.948447,1.029053,0.021429
622,7767,192,18706,1248,0.937456,0.975876,0.293393,0.975876,0.706607,0.45115,0.948411,1.028959,0.021541
623,7767,192,18705,1249,0.937406,0.975876,0.293404,0.975876,0.706596,0.451163,0.948375,1.028998,0.021556
624,7767,192,18704,1250,0.937356,0.975876,0.293415,0.975876,0.706585,0.451176,0.948339,1.029037,0.021576
625,7767,192,18703,1251,0.937306,0.975876,0.293427,0.975876,0.706573,0.451189,0.948304,1.029076,0.021615
626,7766,193,18703,1251,0.937306,0.975751,0.2934,0.975751,0.7066,0.451144,0.948268,1.028982,0.021647
627,7766,193,18702,1252,0.937256,0.975751,0.293411,0.975751,0.706589,0.451158,0.948232,1.029021,0.021667
628,7766,193,18701,1253,0.937206,0.975751,0.293422,0.975751,0.706578,0.451171,0.948196,1.02906,0.021693
629,7766,193,18700,1254,0.937155,0.975751,0.293433,0.975751,0.706567,0.451184,0.94816,1.029099,0.021709
630,7765,194,18700,1254,0.937155,0.975625,0.293406,0.975625,0.706594,0.451139,0.948125,1.029005,0.021807
631,7765,194,18699,1255,0.937105,0.975625,0.293417,0.975625,0.706583,0.451152,0.948089,1.029044,0.022
632,7765,194,18698,1256,0.937055,0.975625,0.293429,0.975625,0.706571,0.451165,0.948053,1.029083,0.022
633,7765,194,18697,1257,0.937005,0.975625,0.29344,0.975625,0.70656,0.451178,0.948017,1.029122,0.022142
634,7765,194,18696,1258,0.936955,0.975625,0.293451,0.975625,0.706549,0.451191,0.947981,1.029161,0.022143
635,7765,194,18694,1260,0.936855,0.975625,0.293473,0.975625,0.706527,0.451217,0.94791,1.029239,0.022186
636,7765,194,18692,1262,0.936755,0.975625,0.293495,0.975625,0.706505,0.451244,0.947838,1.029316,0.022222
637,7765,194,18691,1263,0.936704,0.975625,0.293506,0.975625,0.706494,0.451257,0.947802,1.029355,0.022248
638,7765,194,18690,1264,0.936654,0.975625,0.293517,0.975625,0.706483,0.45127,0.947766,1.029394,0.022259
639,7765,194,18689,1265,0.936604,0.975625,0.293528,0.975625,0.706472,0.451283,0.94773,1.029433,0.022302
640,7765,194,18688,1266,0.936554,0.975625,0.293539,0.975625,0.706461,0.451296,0.947695,1.029472,0.022344
641,7765,194,18687,1267,0.936504,0.975625,0.293551,0.975625,0.706449,0.451309,0.947659,1.029511,0.022381
642,7765,194,18686,1268,0.936454,0.975625,0.293562,0.975625,0.706438,0.451322,0.947623,1.02955,0.022457
643,7765,194,18685,1269,0.936404,0.975625,0.293573,0.975625,0.706427,0.451335,0.947587,1.029589,0.022482
644,7765,194,18684,1270,0.936354,0.975625,0.293584,0.975625,0.706416,0.451349,0.947551,1.029628,0.0225
645,7764,195,18683,1271,0.936303,0.975499,0.293568,0.975499,0.706432,0.451317,0.94748,1.029573,0.022574
646,7764,195,18682,1272,0.936253,0.975499,0.293579,0.975499,0.706421,0.45133,0.947444,1.029612,0.022667
647,7764,195,18681,1273,0.936203,0.975499,0.29359,0.975499,0.70641,0.451343,0.947408,1.029651,0.022721
648,7764,195,18680,1274,0.936153,0.975499,0.293602,0.975499,0.706398,0.451356,0.947372,1.02969,0.022766
649,7764,195,18679,1275,0.936103,0.975499,0.293613,0.975499,0.706387,0.451369,0.947336,1.029729,0.022785
650,7764,195,18678,1276,0.936053,0.975499,0.293624,0.975499,0.706376,0.451382,0.947301,1.029768,0.022833
651,7764,195,18677,1277,0.936003,0.975499,0.293635,0.975499,0.706365,0.451395,0.947265,1.029807,0.022857
652,7763,196,18677,1277,0.936003,0.975374,0.293608,0.975374,0.706392,0.45135,0.947229,1.029713,0.022885
653,7763,196,18676,1278,0.935953,0.975374,0.293619,0.975374,0.706381,0.451363,0.947193,1.029752,0.022932
654,7762,197,18676,1278,0.935953,0.975248,0.293593,0.975248,0.706407,0.451318,0.947157,1.029658,0.02303
655,7762,197,18675,1279,0.935903,0.975248,0.293604,0.975248,0.706396,0.451332,0.947121,1.029697,0.023091
656,7762,197,18674,1280,0.935852,0.975248,0.293615,0.975248,0.706385,0.451345,0.947086,1.029736,0.023099
657,7762,197,18673,1281,0.935802,0.975248,0.293626,0.975248,0.706374,0.451358,0.94705,1.029775,0.023111
658,7762,197,18672,1282,0.935752,0.975248,0.293637,0.975248,0.706363,0.451371,0.947014,1.029814,0.023139
659,7762,197,18671,1283,0.935702,0.975248,0.293648,0.975248,0.706352,0.451384,0.946978,1.029853,0.023241
660,7762,197,18670,1284,0.935652,0.975248,0.293659,0.975248,0.706341,0.451397,0.946942,1.029892,0.023276
661,7761,198,18670,1284,0.935652,0.975123,0.293632,0.975123,0.706368,0.451352,0.946906,1.029798,0.023303
662,7761,198,18668,1286,0.935552,0.975123,0.293655,0.975123,0.706345,0.451378,0.946835,1.029876,0.023308
663,7761,198,18667,1287,0.935502,0.975123,0.293666,0.975123,0.706334,0.451392,0.946799,1.029915,0.023333
664,7760,199,18667,1287,0.935502,0.974997,0.293639,0.974997,0.706361,0.451346,0.946763,1.029821,0.023333
665,7760,199,18666,1288,0.935452,0.974997,0.29365,0.974997,0.70635,0.45136,0.946727,1.02986,0.023361
666,7759,200,18666,1288,0.935452,0.974871,0.293623,0.974871,0.706377,0.451315,0.946692,1.029767,0.023398
667,7759,200,18665,1289,0.935401,0.974871,0.293635,0.974871,0.706365,0.451328,0.946656,1.029805,0.023507
668,7758,201,18665,1289,0.935401,0.974746,0.293608,0.974746,0.706392,0.451283,0.94662,1.029712,0.023528
669,7758,201,18664,1290,0.935351,0.974746,0.293619,0.974746,0.706381,0.451296,0.946584,1.029751,0.023581
670,7758,201,18663,1291,0.935301,0.974746,0.29363,0.974746,0.70637,0.451309,0.946548,1.02979,0.023631
671,7758,201,18661,1293,0.935201,0.974746,0.293652,0.974746,0.706348,0.451335,0.946477,1.029868,0.023636
672,7758,201,18660,1294,0.935151,0.974746,0.293663,0.974746,0.706337,0.451348,0.946441,1.029907,0.023678
673,7758,201,18659,1295,0.935101,0.974746,0.293675,0.974746,0.706325,0.451361,0.946405,1.029946,0.023727
674,7758,201,18658,1296,0.935051,0.974746,0.293686,0.974746,0.706314,0.451375,0.946369,1.029985,0.023845
675,7758,201,18657,1297,0.935001,0.974746,0.293697,0.974746,0.706303,0.451388,0.946333,1.030024,0.024
676,7758,201,18655,1299,0.9349,0.974746,0.293719,0.974746,0.706281,0.451414,0.946262,1.030102,0.024007
677,7756,203,18651,1303,0.9347,0.974494,0.29371,0.974494,0.70629,0.451376,0.946047,1.03007,0.024031
678,7756,203,18650,1304,0.93465,0.974494,0.293721,0.974494,0.706279,0.451389,0.946011,1.030109,0.024043
679,7756,203,18649,1305,0.9346,0.974494,0.293732,0.974494,0.706268,0.451403,0.945975,1.030148,0.02409
680,7756,203,18648,1306,0.934549,0.974494,0.293743,0.974494,0.706257,0.451416,0.945939,1.030187,0.02409
681,7756,203,18647,1307,0.934499,0.974494,0.293754,0.974494,0.706246,0.451429,0.945903,1.030226,0.024118
682,7756,203,18646,1308,0.934449,0.974494,0.293766,0.974494,0.706234,0.451442,0.945868,1.030265,0.024167
683,7756,203,18645,1309,0.934399,0.974494,0.293777,0.974494,0.706223,0.451455,0.945832,1.030304,0.024176
684,7756,203,18644,1310,0.934349,0.974494,0.293788,0.974494,0.706212,0.451468,0.945796,1.030343,0.024235
685,7756,203,18643,1311,0.934299,0.974494,0.293799,0.974494,0.706201,0.451481,0.94576,1.030382,0.024333
686,7756,203,18642,1312,0.934249,0.974494,0.29381,0.974494,0.70619,0.451495,0.945724,1.030421,0.024372
687,7756,203,18640,1314,0.934149,0.974494,0.293832,0.974494,0.706168,0.451521,0.945653,1.030499,0.024394
688,7756,203,18639,1315,0.934098,0.974494,0.293844,0.974494,0.706156,0.451534,0.945617,1.030538,0.024489
689,7755,204,18639,1315,0.934098,0.974369,0.293817,0.974369,0.706183,0.451489,0.945581,1.030444,0.024615
690,7755,204,18638,1316,0.934048,0.974369,0.293828,0.974369,0.706172,0.451502,0.945545,1.030484,0.024667
691,7755,204,18637,1317,0.933998,0.974369,0.293839,0.974369,0.706161,0.451515,0.945509,1.030523,0.024731
692,7755,204,18636,1318,0.933948,0.974369,0.29385,0.974369,0.70615,0.451528,0.945473,1.030562,0.02475
693,7755,204,18635,1319,0.933898,0.974369,0.293861,0.974369,0.706139,0.451542,0.945438,1.030601,0.024842
694,7755,204,18634,1320,0.933848,0.974369,0.293872,0.974369,0.706128,0.451555,0.945402,1.03064,0.024863
695,7755,204,18633,1321,0.933798,0.974369,0.293884,0.974369,0.706116,0.451568,0.945366,1.030679,0.024896
696,7755,204,18632,1322,0.933748,0.974369,0.293895,0.974369,0.706105,0.451581,0.94533,1.030718,0.024952
697,7755,204,18631,1323,0.933698,0.974369,0.293906,0.974369,0.706094,0.451594,0.945294,1.030757,0.025
698,7755,204,18630,1324,0.933647,0.974369,0.293917,0.974369,0.706083,0.451607,0.945258,1.030796,0.025
699,7753,206,18628,1326,0.933547,0.974117,0.293886,0.974117,0.706114,0.451543,0.945115,1.030686,0.025059
700,7752,207,18628,1326,0.933547,0.973992,0.293859,0.973992,0.706141,0.451498,0.945079,1.030593,0.025121
701,7752,207,18627,1327,0.933497,0.973992,0.29387,0.973992,0.70613,0.451511,0.945044,1.030632,0.025272
702,7751,208,18626,1328,0.933447,0.973866,0.293854,0.973866,0.706146,0.451479,0.944972,1.030577,0.025276
703,7751,208,18625,1329,0.933397,0.973866,0.293866,0.973866,0.706134,0.451493,0.944936,1.030616,0.025431
704,7750,209,18624,1330,0.933347,0.97374,0.29385,0.97374,0.70615,0.451461,0.944864,1.030561,0.025446
705,7750,209,18623,1331,0.933297,0.97374,0.293861,0.97374,0.706139,0.451474,0.944829,1.0306,0.025586
706,7750,209,18622,1332,0.933246,0.97374,0.293872,0.97374,0.706128,0.451487,0.944793,1.030639,0.025622
707,7750,209,18621,1333,0.933196,0.97374,0.293883,0.97374,0.706117,0.4515,0.944757,1.030678,0.025627
708,7750,209,18620,1334,0.933146,0.97374,0.293895,0.97374,0.706105,0.451513,0.944721,1.030717,0.025641
709,7750,209,18618,1336,0.933046,0.97374,0.293917,0.97374,0.706083,0.45154,0.944649,1.030796,0.025667
710,7750,209,18617,1337,0.932996,0.97374,0.293928,0.97374,0.706072,0.451553,0.944614,1.030835,0.025709
711,7750,209,18616,1338,0.932946,0.97374,0.293939,0.97374,0.706061,0.451566,0.944578,1.030874,0.025714
712,7750,209,18615,1339,0.932896,0.97374,0.29395,0.97374,0.70605,0.451579,0.944542,1.030913,0.025741
713,7748,211,18608,1346,0.932545,0.973489,0.293975,0.973489,0.706025,0.451581,0.94422,1.030999,0.025752
714,7748,211,18607,1347,0.932495,0.973489,0.293986,0.973489,0.706014,0.451594,0.944184,1.031038,0.025883
715,7748,211,18606,1348,0.932445,0.973489,0.293997,0.973489,0.706003,0.451607,0.944148,1.031077,0.025884
716,7747,212,18606,1348,0.932445,0.973363,0.29397,0.973363,0.70603,0.451562,0.944112,1.030983,0.026
717,7747,212,18604,1350,0.932344,0.973363,0.293993,0.973363,0.706007,0.451588,0.94404,1.031061,0.026
718,7747,212,18603,1351,0.932294,0.973363,0.294004,0.973363,0.705996,0.451602,0.944005,1.0311,0.026099
719,7747,212,18602,1352,0.932244,0.973363,0.294015,0.973363,0.705985,0.451615,0.943969,1.03114,0.026115
720,7747,212,18601,1353,0.932194,0.973363,0.294026,0.973363,0.705974,0.451628,0.943933,1.031179,0.026156
721,7747,212,18600,1354,0.932144,0.973363,0.294037,0.973363,0.705963,0.451641,0.943897,1.031218,0.026247
722,7747,212,18598,1356,0.932044,0.973363,0.29406,0.973363,0.70594,0.451667,0.943825,1.031296,0.026333
723,7746,213,18598,1356,0.932044,0.973238,0.294033,0.973238,0.705967,0.451622,0.94379,1.031202,0.026335
724,7746,213,18597,1357,0.931994,0.973238,0.294044,0.973238,0.705956,0.451635,0.943754,1.031241,0.026458
725,7745,214,18597,1357,0.931994,0.973112,0.294017,0.973112,0.705983,0.45159,0.943718,1.031147,0.026842
726,7745,214,18596,1358,0.931943,0.973112,0.294028,0.973112,0.705972,0.451603,0.943682,1.031186,0.026875
727,7744,215,18596,1358,0.931943,0.972987,0.294002,0.972987,0.705998,0.451558,0.943646,1.031092,0.02688
728,7744,215,18595,1359,0.931893,0.972987,0.294013,0.972987,0.705987,0.451572,0.943611,1.031132,0.026893
729,7744,215,18594,1360,0.931843,0.972987,0.294024,0.972987,0.705976,0.451585,0.943575,1.031171,0.027
730,7744,215,18593,1361,0.931793,0.972987,0.294035,0.972987,0.705965,0.451598,0.943539,1.03121,0.027035
731,7744,215,18591,1363,0.931693,0.972987,0.294057,0.972987,0.705943,0.451624,0.943467,1.031288,0.027049
732,7744,215,18590,1364,0.931643,0.972987,0.294069,0.972987,0.705931,0.451637,0.943431,1.031327,0.027121
733,7744,215,18589,1365,0.931593,0.972987,0.29408,0.972987,0.70592,0.451651,0.943396,1.031366,0.027333
734,7744,215,18588,1366,0.931543,0.972987,0.294091,0.972987,0.705909,0.451664,0.94336,1.031406,0.027412
735,7744,215,18587,1367,0.931492,0.972987,0.294102,0.972987,0.705898,0.451677,0.943324,1.031445,0.0275
736,7744,215,18586,1368,0.931442,0.972987,0.294113,0.972987,0.705887,0.45169,0.943288,1.031484,0.02754
737,7744,215,18585,1369,0.931392,0.972987,0.294124,0.972987,0.705876,0.451703,0.943252,1.031523,0.027705
738,7744,215,18584,1370,0.931342,0.972987,0.294136,0.972987,0.705864,0.451716,0.943216,1.031562,0.02775
739,7744,215,18580,1374,0.931142,0.972987,0.29418,0.972987,0.70582,0.451769,0.943073,1.031719,0.027758
740,7744,215,18579,1375,0.931092,0.972987,0.294191,0.972987,0.705809,0.451782,0.943037,1.031758,0.027773
741,7744,215,18578,1376,0.931041,0.972987,0.294203,0.972987,0.705797,0.451795,0.943001,1.031797,0.02783
742,7744,215,18577,1377,0.930991,0.972987,0.294214,0.972987,0.705786,0.451809,0.942966,1.031837,0.027842
743,7743,216,18577,1377,0.930991,0.972861,0.294187,0.972861,0.705813,0.451763,0.94293,1.031743,0.027843
744,7743,216,18576,1378,0.930941,0.972861,0.294198,0.972861,0.705802,0.451777,0.942894,1.031782,0.027898
745,7742,217,18569,1385,0.93059,0.972735,0.29425,0.972735,0.70575,0.451824,0.942607,1.031962,0.028
746,7742,217,18568,1386,0.93054,0.972735,0.294261,0.972735,0.705739,0.451837,0.942572,1.032002,0.028009
747,7742,217,18567,1387,0.93049,0.972735,0.294272,0.972735,0.705728,0.45185,0.942536,1.032041,0.028033
748,7742,217,18566,1388,0.93044,0.972735,0.294283,0.972735,0.705717,0.451863,0.9425,1.03208,0.028167
749,7740,219,18566,1388,0.93044,0.972484,0.294229,0.972484,0.705771,0.451773,0.942428,1.031892,0.028223
750,7740,219,18565,1389,0.93039,0.972484,0.294241,0.972484,0.705759,0.451786,0.942392,1.031931,0.028225
751,7740,219,18564,1390,0.93034,0.972484,0.294252,0.972484,0.705748,0.451799,0.942357,1.03197,0.028324
752,7740,219,18563,1391,0.93029,0.972484,0.294263,0.972484,0.705737,0.451813,0.942321,1.032009,0.028513
753,7740,219,18562,1392,0.93024,0.972484,0.294274,0.972484,0.705726,0.451826,0.942285,1.032049,0.028634
754,7739,220,18562,1392,0.93024,0.972358,0.294247,0.972358,0.705753,0.451781,0.942249,1.031955,0.028665
755,7739,220,18561,1393,0.930189,0.972358,0.294259,0.972358,0.705741,0.451794,0.942213,1.031994,0.028715
756,7739,220,18560,1394,0.930139,0.972358,0.29427,0.972358,0.70573,0.451807,0.942177,1.032033,0.028718
757,7739,220,18559,1395,0.930089,0.972358,0.294281,0.972358,0.705719,0.45182,0.942142,1.032072,0.028733
758,7737,222,18559,1395,0.930089,0.972107,0.294227,0.972107,0.705773,0.45173,0.94207,1.031884,0.028806
759,7737,222,18558,1396,0.930039,0.972107,0.294238,0.972107,0.705762,0.451743,0.942034,1.031923,0.028833
760,7737,222,18557,1397,0.929989,0.972107,0.29425,0.972107,0.70575,0.451756,0.941998,1.031963,0.028918
761,7737,222,18556,1398,0.929939,0.972107,0.294261,0.972107,0.705739,0.451769,0.941963,1.032002,0.029069
762,7737,222,18555,1399,0.929889,0.972107,0.294272,0.972107,0.705728,0.451782,0.941927,1.032041,0.02907
763,7736,223,18555,1399,0.929889,0.971981,0.294245,0.971981,0.705755,0.451737,0.941891,1.031947,0.029104
764,7736,223,18554,1400,0.929839,0.971981,0.294256,0.971981,0.705744,0.45175,0.941855,1.031986,0.029105
765,7736,223,18553,1401,0.929789,0.971981,0.294268,0.971981,0.705732,0.451764,0.941819,1.032025,0.029151
766,7736,223,18552,1402,0.929738,0.971981,0.294279,0.971981,0.705721,0.451777,0.941783,1.032065,0.029196
767,7736,223,18551,1403,0.929688,0.971981,0.29429,0.971981,0.70571,0.45179,0.941748,1.032104,0.029286
768,7736,223,18550,1404,0.929638,0.971981,0.294301,0.971981,0.705699,0.451803,0.941712,1.032143,0.029314
769,7736,223,18549,1405,0.929588,0.971981,0.294312,0.971981,0.705688,0.451816,0.941676,1.032182,0.029381
770,7736,223,18548,1406,0.929538,0.971981,0.294324,0.971981,0.705676,0.45183,0.94164,1.032222,0.029436
771,7736,223,18547,1407,0.929488,0.971981,0.294335,0.971981,0.705665,0.451843,0.941604,1.032261,0.029453
772,7736,223,18546,1408,0.929438,0.971981,0.294346,0.971981,0.705654,0.451856,0.941568,1.0323,0.029494
773,7736,223,18545,1409,0.929388,0.971981,0.294357,0.971981,0.705643,0.451869,0.941533,1.03234,0.0295
774,7736,223,18544,1410,0.929337,0.971981,0.294368,0.971981,0.705632,0.451882,0.941497,1.032379,0.029517
775,7735,224,18544,1410,0.929337,0.971856,0.294341,0.971856,0.705659,0.451837,0.941461,1.032285,0.029705
776,7735,224,18543,1411,0.929287,0.971856,0.294353,0.971856,0.705647,0.45185,0.941425,1.032324,0.029735
777,7735,224,18542,1412,0.929237,0.971856,0.294364,0.971856,0.705636,0.451864,0.941389,1.032363,0.029772
778,7735,224,18541,1413,0.929187,0.971856,0.294375,0.971856,0.705625,0.451877,0.941353,1.032403,0.029853
779,7735,224,18540,1414,0.929137,0.971856,0.294386,0.971856,0.705614,0.45189,0.941318,1.032442,0.03
780,7730,229,18533,1421,0.928786,0.971228,0.29433,0.971228,0.70567,0.451756,0.940888,1.032246,0.03
781,7729,230,18532,1422,0.928736,0.971102,0.294315,0.971102,0.705685,0.451724,0.940816,1.032191,0.030076
782,7729,230,18531,1423,0.928686,0.971102,0.294326,0.971102,0.705674,0.451737,0.94078,1.03223,0.030167
783,7729,230,18530,1424,0.928636,0.971102,0.294337,0.971102,0.705663,0.451751,0.940744,1.03227,0.030185
784,7729,230,18529,1425,0.928586,0.971102,0.294348,0.971102,0.705652,0.451764,0.940709,1.032309,0.030222
785,7729,230,18527,1427,0.928486,0.971102,0.294371,0.971102,0.705629,0.45179,0.940637,1.032388,0.030332
786,7729,230,18526,1428,0.928435,0.971102,0.294382,0.971102,0.705618,0.451803,0.940601,1.032427,0.030333
787,7729,230,18525,1429,0.928385,0.971102,0.294393,0.971102,0.705607,0.451817,0.940565,1.032466,0.030359
788,7729,230,18524,1430,0.928335,0.971102,0.294404,0.971102,0.705596,0.45183,0.94053,1.032506,0.030408
789,7729,230,18523,1431,0.928285,0.971102,0.294416,0.971102,0.705584,0.451843,0.940494,1.032545,0.030408
790,7729,230,18522,1432,0.928235,0.971102,0.294427,0.971102,0.705573,0.451856,0.940458,1.032584,0.030435
791,7729,230,18521,1433,0.928185,0.971102,0.294438,0.971102,0.705562,0.451869,0.940422,1.032624,0.030521
792,7728,231,18521,1433,0.928185,0.970976,0.294411,0.970976,0.705589,0.451824,0.940386,1.032529,0.030627
793,7727,232,18518,1436,0.928034,0.970851,0.294418,0.970851,0.705582,0.451819,0.940243,1.032553,0.030735
794,7726,233,18518,1436,0.928034,0.970725,0.294391,0.970725,0.705609,0.451773,0.940207,1.032459,0.030768
795,7726,233,18517,1437,0.927984,0.970725,0.294402,0.970725,0.705598,0.451786,0.940171,1.032498,0.030797
796,7726,233,18516,1438,0.927934,0.970725,0.294414,0.970725,0.705586,0.4518,0.940135,1.032537,0.0309
797,7726,233,18515,1439,0.927884,0.970725,0.294425,0.970725,0.705575,0.451813,0.9401,1.032577,0.030951
798,7726,233,18513,1441,0.927784,0.970725,0.294447,0.970725,0.705553,0.451839,0.940028,1.032655,0.031027
799,7726,233,18512,1442,0.927734,0.970725,0.294458,0.970725,0.705542,0.451853,0.939992,1.032695,0.031105
800,7726,233,18511,1443,0.927684,0.970725,0.29447,0.970725,0.70553,0.451866,0.939956,1.032734,0.031228
801,7726,233,18510,1444,0.927634,0.970725,0.294481,0.970725,0.705519,0.451879,0.93992,1.032774,0.031235
802,7726,233,18509,1445,0.927583,0.970725,0.294492,0.970725,0.705508,0.451892,0.939885,1.032813,0.031237
803,7726,233,18504,1450,0.927333,0.970725,0.294548,0.970725,0.705452,0.451958,0.939706,1.03301,0.03125
804,7725,234,18504,1450,0.927333,0.970599,0.294521,0.970599,0.705479,0.451913,0.93967,1.032915,0.031267
805,7724,235,18504,1450,0.927333,0.970474,0.294494,0.970474,0.705506,0.451868,0.939634,1.032821,0.031295
806,7723,236,18504,1450,0.927333,0.970348,0.294468,0.970348,0.705532,0.451822,0.939598,1.032727,0.031389
807,7722,237,18503,1451,0.927283,0.970222,0.294452,0.970222,0.705548,0.45179,0.939526,1.032672,0.031553
808,7722,237,18502,1452,0.927233,0.970222,0.294463,0.970222,0.705537,0.451804,0.939491,1.032711,0.031561
809,7722,237,18501,1453,0.927183,0.970222,0.294474,0.970222,0.705526,0.451817,0.939455,1.032751,0.031595
810,7722,237,18499,1455,0.927082,0.970222,0.294497,0.970222,0.705503,0.451843,0.939383,1.032829,0.031651
811,7721,238,18499,1455,0.927082,0.970097,0.29447,0.970097,0.70553,0.451798,0.939347,1.032735,0.031652
812,7721,238,18498,1456,0.927032,0.970097,0.294481,0.970097,0.705519,0.451811,0.939311,1.032774,0.031652
813,7721,238,18492,1462,0.926731,0.970097,0.294549,0.970097,0.705451,0.45189,0.939096,1.033011,0.031662
814,7721,238,18491,1463,0.926681,0.970097,0.29456,0.970097,0.70544,0.451904,0.939061,1.03305,0.031667
815,7721,238,18489,1465,0.926581,0.970097,0.294582,0.970097,0.705418,0.45193,0.938989,1.033129,0.031681
816,7721,238,18485,1469,0.926381,0.970097,0.294627,0.970097,0.705373,0.451983,0.938846,1.033287,0.031701
817,7721,238,18484,1470,0.926331,0.970097,0.294638,0.970097,0.705362,0.451996,0.93881,1.033326,0.031842
818,7718,241,18483,1471,0.92628,0.96972,0.294569,0.96972,0.705431,0.451874,0.938667,1.033082,0.031905
819,7718,241,18482,1472,0.92623,0.96972,0.29458,0.96972,0.70542,0.451887,0.938631,1.033122,0.031907
820,7718,241,18479,1475,0.92608,0.96972,0.294614,0.96972,0.705386,0.451926,0.938523,1.03324,0.032154
821,7718,241,18478,1476,0.92603,0.96972,0.294625,0.96972,0.705375,0.45194,0.938487,1.033279,0.032176
822,7718,241,18476,1478,0.92593,0.96972,0.294648,0.96972,0.705352,0.451966,0.938416,1.033358,0.0322
823,7718,241,18474,1480,0.925829,0.96972,0.29467,0.96972,0.70533,0.451993,0.938344,1.033437,0.032222
824,7718,241,18473,1481,0.925779,0.96972,0.294681,0.96972,0.705319,0.452006,0.938308,1.033477,0.032238
825,7718,241,18472,1482,0.925729,0.96972,0.294693,0.96972,0.705307,0.452019,0.938272,1.033516,0.032248
826,7718,241,18471,1483,0.925679,0.96972,0.294704,0.96972,0.705296,0.452032,0.938237,1.033556,0.032333
827,7718,241,18470,1484,0.925629,0.96972,0.294715,0.96972,0.705285,0.452046,0.938201,1.033595,0.032433
828,7718,241,18469,1485,0.925579,0.96972,0.294726,0.96972,0.705274,0.452059,0.938165,1.033635,0.032448
829,7718,241,18468,1486,0.925529,0.96972,0.294738,0.96972,0.705262,0.452072,0.938129,1.033674,0.032522
830,7718,241,18467,1487,0.925479,0.96972,0.294749,0.96972,0.705251,0.452085,0.938093,1.033714,0.032793
831,7718,241,18466,1488,0.925428,0.96972,0.29476,0.96972,0.70524,0.452099,0.938058,1.033753,0.0328
832,7718,241,18465,1489,0.925378,0.96972,0.294771,0.96972,0.705229,0.452112,0.938022,1.033793,0.032915
833,7718,241,18464,1490,0.925328,0.96972,0.294783,0.96972,0.705217,0.452125,0.937986,1.033832,0.032936
834,7718,241,18463,1491,0.925278,0.96972,0.294794,0.96972,0.705206,0.452138,0.93795,1.033871,0.032988
835,7718,241,18462,1492,0.925228,0.96972,0.294805,0.96972,0.705195,0.452151,0.937914,1.033911,0.033056
836,7718,241,18461,1493,0.925178,0.96972,0.294816,0.96972,0.705184,0.452165,0.937878,1.03395,0.033066
837,7718,241,18460,1494,0.925128,0.96972,0.294828,0.96972,0.705172,0.452178,0.937843,1.03399,0.03319
838,7718,241,18459,1495,0.925078,0.96972,0.294839,0.96972,0.705161,0.452191,0.937807,1.034029,0.033197
839,7717,242,18459,1495,0.925078,0.969594,0.294812,0.969594,0.705188,0.452146,0.937771,1.033935,0.033214
840,7717,242,18458,1496,0.925028,0.969594,0.294823,0.969594,0.705177,0.452159,0.937735,1.033974,0.033288
841,7717,242,18457,1497,0.924977,0.969594,0.294835,0.969594,0.705165,0.452172,0.937699,1.034014,0.033476
842,7716,243,18457,1497,0.924977,0.969469,0.294808,0.969469,0.705192,0.452127,0.937663,1.033919,0.033742
843,7715,244,18457,1497,0.924977,0.969343,0.294781,0.969343,0.705219,0.452082,0.937628,1.033825,0.033784
844,7715,244,18456,1498,0.924927,0.969343,0.294792,0.969343,0.705208,0.452095,0.937592,1.033865,0.033821
845,7715,244,18455,1499,0.924877,0.969343,0.294803,0.969343,0.705197,0.452108,0.937556,1.033904,0.033875
