@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
2039,13068,786,12235,1824,0.870261,0.943265,0.51646,0.943265,0.48354,0.667467,0.906495,1.040563,0.195456
2040,13068,786,12234,1825,0.87019,0.943265,0.516481,0.943265,0.483519,0.667484,0.906459,1.040604,0.195557
2041,13067,787,12233,1826,0.870119,0.943193,0.516482,0.943193,0.483518,0.667467,0.906388,1.040607,0.195733
2042,13067,787,12232,1827,0.870048,0.943193,0.516503,0.943193,0.483497,0.667484,0.906352,1.040648,0.195823
2043,13065,789,12232,1827,0.870048,0.943049,0.516464,0.943049,0.483536,0.667416,0.90628,1.040571,0.195833
2044,13065,789,12231,1828,0.869977,0.943049,0.516485,0.943049,0.483515,0.667433,0.906244,1.040612,0.196023
2045,13063,791,12231,1828,0.869977,0.942905,0.516447,0.942905,0.483553,0.667365,0.906173,1.040535,0.196032
2046,13062,792,12231,1828,0.869977,0.942832,0.516427,0.942832,0.483573,0.667331,0.906137,1.040497,0.196157
2047,13061,793,12231,1828,0.869977,0.94276,0.516408,0.94276,0.483592,0.667297,0.906101,1.040458,0.196158
2048,13061,793,12230,1829,0.869905,0.94276,0.516429,0.94276,0.483571,0.667314,0.906065,1.040499,0.196162
2049,13061,793,12229,1830,0.869834,0.94276,0.516449,0.94276,0.483551,0.667331,0.906029,1.04054,0.196308
2050,13061,793,12228,1831,0.869763,0.94276,0.51647,0.94276,0.48353,0.667348,0.905994,1.040582,0.196323
2051,13061,793,12227,1832,0.869692,0.94276,0.51649,0.94276,0.48351,0.667365,0.905958,1.040623,0.196595
2052,13061,793,12226,1833,0.869621,0.94276,0.51651,0.94276,0.48349,0.667382,0.905922,1.040664,0.19662
2053,13061,793,12225,1834,0.86955,0.94276,0.516531,0.94276,0.483469,0.667399,0.905886,1.040705,0.196651
2054,13059,795,12225,1834,0.86955,0.942616,0.516493,0.942616,0.483507,0.667331,0.905814,1.040628,0.196681
2055,13058,796,12225,1834,0.86955,0.942544,0.516474,0.942544,0.483526,0.667297,0.905779,1.040589,0.196689
2056,13057,797,12225,1834,0.86955,0.942471,0.516454,0.942471,0.483546,0.667263,0.905743,1.040551,0.196717
2057,13057,797,12224,1835,0.869479,0.942471,0.516475,0.942471,0.483525,0.66728,0.905707,1.040592,0.196763
2058,13057,797,12223,1836,0.869407,0.942471,0.516495,0.942471,0.483505,0.667297,0.905671,1.040633,0.196927
2059,13056,798,12222,1837,0.869336,0.942399,0.516497,0.942399,0.483503,0.66728,0.9056,1.040636,0.197
2060,13056,798,12221,1838,0.869265,0.942399,0.516517,0.942399,0.483483,0.667297,0.905564,1.040677,0.197048
2061,13056,798,12220,1839,0.869194,0.942399,0.516537,0.942399,0.483463,0.667314,0.905528,1.040718,0.197078
2062,13056,798,12219,1840,0.869123,0.942399,0.516558,0.942399,0.483442,0.667331,0.905492,1.040759,0.197241
2063,13055,799,12219,1840,0.869123,0.942327,0.516539,0.942327,0.483461,0.667297,0.905456,1.040721,0.197273
2064,13055,799,12218,1841,0.869052,0.942327,0.516559,0.942327,0.483441,0.667314,0.90542,1.040762,0.197331
2065,13055,799,12217,1842,0.868981,0.942327,0.51658,0.942327,0.48342,0.667331,0.905385,1.040803,0.197392
2066,13054,800,12217,1842,0.868981,0.942255,0.51656,0.942255,0.48344,0.667297,0.905349,1.040765,0.197566
2067,13054,800,12216,1843,0.86891,0.942255,0.516581,0.942255,0.483419,0.667314,0.905313,1.040806,0.197866
2068,13053,801,12216,1843,0.86891,0.942183,0.516562,0.942183,0.483438,0.66728,0.905277,1.040767,0.198333
2069,13053,801,12214,1845,0.868767,0.942183,0.516603,0.942183,0.483397,0.667314,0.905205,1.04085,0.198375
2070,13053,801,12213,1846,0.868696,0.942183,0.516623,0.942183,0.483377,0.667331,0.90517,1.040891,0.198476
2071,13052,802,12211,1848,0.868554,0.942111,0.516645,0.942111,0.483355,0.667331,0.905062,1.040935,0.19855
2072,13052,802,12210,1849,0.868483,0.942111,0.516665,0.942111,0.483335,0.667348,0.905026,1.040976,0.198651
2073,13051,803,12210,1849,0.868483,0.942038,0.516646,0.942038,0.483354,0.667314,0.904991,1.040937,0.198711
2074,13051,803,12209,1850,0.868412,0.942038,0.516667,0.942038,0.483333,0.667331,0.904955,1.040979,0.198836
2075,13050,804,12209,1850,0.868412,0.941966,0.516648,0.941966,0.483352,0.667297,0.904919,1.04094,0.198871
2076,13050,804,12208,1851,0.868341,0.941966,0.516668,0.941966,0.483332,0.667314,0.904883,1.040981,0.198957
2077,13049,805,12208,1851,0.868341,0.941894,0.516649,0.941894,0.483351,0.66728,0.904847,1.040943,0.198986
2078,13046,808,12208,1851,0.868341,0.941677,0.516591,0.941677,0.483409,0.667178,0.90474,1.040827,0.199
2079,13046,808,12207,1852,0.868269,0.941677,0.516612,0.941677,0.483388,0.667195,0.904704,1.040868,0.199357
2080,13046,808,12206,1853,0.868198,0.941677,0.516632,0.941677,0.483368,0.667212,0.904668,1.040909,0.199444
2081,13046,808,12205,1854,0.868127,0.941677,0.516653,0.941677,0.483347,0.667229,0.904632,1.040951,0.19945
2082,13045,809,12205,1854,0.868127,0.941605,0.516634,0.941605,0.483366,0.667195,0.904596,1.040912,0.199537
2083,13045,809,12204,1855,0.868056,0.941605,0.516654,0.941605,0.483346,0.667212,0.904561,1.040953,0.199627
2084,13044,810,12204,1855,0.868056,0.941533,0.516635,0.941533,0.483365,0.667178,0.904525,1.040915,0.199658
2085,13043,811,12204,1855,0.868056,0.941461,0.516616,0.941461,0.483384,0.667144,0.904489,1.040876,0.199722
2086,13042,812,12204,1855,0.868056,0.941389,0.516597,0.941389,0.483403,0.66711,0.904453,1.040838,0.199774
2087,13042,812,12203,1856,0.867985,0.941389,0.516617,0.941389,0.483383,0.667127,0.904417,1.040879,0.199781
2088,13042,812,12202,1857,0.867914,0.941389,0.516638,0.941389,0.483362,0.667144,0.904381,1.04092,0.19981
2089,13042,812,12201,1858,0.867843,0.941389,0.516658,0.941389,0.483342,0.667161,0.904346,1.040961,0.2
2090,13041,813,12201,1858,0.867843,0.941317,0.516639,0.941317,0.483361,0.667127,0.90431,1.040923,0.2
2091,13038,816,12197,1862,0.867558,0.9411,0.516663,0.9411,0.483337,0.667093,0.904059,1.040972,0.200079
2092,13037,817,12197,1862,0.867558,0.941028,0.516644,0.941028,0.483356,0.667059,0.904023,1.040933,0.200126
2093,13037,817,12196,1863,0.867487,0.941028,0.516665,0.941028,0.483335,0.667076,0.903987,1.040975,0.200139
2094,13037,817,12195,1864,0.867416,0.941028,0.516685,0.941028,0.483315,0.667093,0.903952,1.041016,0.200235
2095,13037,817,12194,1865,0.867345,0.941028,0.516706,0.941028,0.483294,0.66711,0.903916,1.041057,0.200254
2096,13036,818,12194,1865,0.867345,0.940956,0.516686,0.940956,0.483314,0.667076,0.90388,1.041018,0.200381
2097,13035,819,12192,1867,0.867203,0.940883,0.516708,0.940883,0.483292,0.667076,0.903772,1.041062,0.200549
2098,13033,821,12188,1871,0.866918,0.940739,0.516752,0.940739,0.483248,0.667076,0.903557,1.04115,0.200667
2099,13032,822,12188,1871,0.866918,0.940667,0.516733,0.940667,0.483267,0.667042,0.903522,1.041112,0.200733
2100,13031,823,12188,1871,0.866918,0.940595,0.516714,0.940595,0.483286,0.667008,0.903486,1.041073,0.200833
2101,13030,824,12188,1871,0.866918,0.940523,0.516694,0.940523,0.483306,0.666974,0.90345,1.041034,0.200869
2102,13029,825,12188,1871,0.866918,0.94045,0.516675,0.94045,0.483325,0.66694,0.903414,1.040996,0.200948
2103,13029,825,12187,1872,0.866847,0.94045,0.516696,0.94045,0.483304,0.666957,0.903378,1.041037,0.20098
2104,13029,825,12186,1873,0.866776,0.94045,0.516716,0.94045,0.483284,0.666974,0.903343,1.041078,0.201119
2105,13028,826,12186,1873,0.866776,0.940378,0.516697,0.940378,0.483303,0.66694,0.903307,1.04104,0.201154
2106,13027,827,12186,1873,0.866776,0.940306,0.516678,0.940306,0.483322,0.666906,0.903271,1.041001,0.201325
2107,13026,828,12186,1873,0.866776,0.940234,0.516659,0.940234,0.483341,0.666871,0.903235,1.040963,0.201361
2108,13026,828,12183,1876,0.866562,0.940234,0.51672,0.940234,0.48328,0.666923,0.903128,1.041086,0.201372
2109,13026,828,12182,1877,0.866491,0.940234,0.516741,0.940234,0.483259,0.66694,0.903092,1.041128,0.201511
2110,13026,828,12181,1878,0.86642,0.940234,0.516761,0.940234,0.483239,0.666957,0.903056,1.041169,0.2016
2111,13026,828,12180,1879,0.866349,0.940234,0.516782,0.940234,0.483218,0.666974,0.90302,1.04121,0.201614
2112,13025,829,12180,1879,0.866349,0.940162,0.516763,0.940162,0.483237,0.66694,0.902984,1.041172,0.201633
2113,13025,829,12179,1880,0.866278,0.940162,0.516783,0.940162,0.483217,0.666957,0.902948,1.041213,0.201719
2114,13024,830,12179,1880,0.866278,0.94009,0.516764,0.94009,0.483236,0.666923,0.902913,1.041174,0.201785
2115,13023,831,12177,1882,0.866136,0.940017,0.516786,0.940017,0.483214,0.666923,0.902805,1.041218,0.20182
2116,13022,832,12177,1882,0.866136,0.939945,0.516767,0.939945,0.483233,0.666889,0.902769,1.04118,0.202085
2117,13021,833,12177,1882,0.866136,0.939873,0.516747,0.939873,0.483253,0.666854,0.902733,1.041141,0.202169
2118,13020,834,12176,1883,0.866064,0.939801,0.516749,0.939801,0.483251,0.666837,0.902662,1.041144,0.202213
2119,13020,834,12175,1884,0.865993,0.939801,0.516769,0.939801,0.483231,0.666854,0.902626,1.041185,0.20222
2120,13019,835,12175,1884,0.865993,0.939729,0.51675,0.939729,0.48325,0.66682,0.90259,1.041146,0.202225
2121,13019,835,12174,1885,0.865922,0.939729,0.516771,0.939729,0.483229,0.666837,0.902554,1.041188,0.202413
2122,13018,836,12174,1885,0.865922,0.939656,0.516751,0.939656,0.483249,0.666803,0.902519,1.041149,0.202439
2123,13017,837,12174,1885,0.865922,0.939584,0.516732,0.939584,0.483268,0.666769,0.902483,1.041111,0.202486
2124,13016,838,12174,1885,0.865922,0.939512,0.516713,0.939512,0.483287,0.666735,0.902447,1.041072,0.202492
2125,13015,839,12174,1885,0.865922,0.93944,0.516694,0.93944,0.483306,0.666701,0.902411,1.041033,0.2025
2126,13015,839,12173,1886,0.865851,0.93944,0.516714,0.93944,0.483286,0.666718,0.902375,1.041075,0.202536
2127,13014,840,12173,1886,0.865851,0.939368,0.516695,0.939368,0.483305,0.666684,0.902339,1.041036,0.202665
2128,13013,841,12173,1886,0.865851,0.939296,0.516676,0.939296,0.483324,0.66665,0.902304,1.040997,0.202667
2129,13013,841,12172,1887,0.86578,0.939296,0.516696,0.939296,0.483304,0.666667,0.902268,1.041039,0.202679
2130,13012,842,12172,1887,0.86578,0.939223,0.516677,0.939223,0.483323,0.666633,0.902232,1.041,0.20268
2131,13012,842,12171,1888,0.865709,0.939223,0.516698,0.939223,0.483302,0.66665,0.902196,1.041041,0.202822
2132,13011,843,12171,1888,0.865709,0.939151,0.516679,0.939151,0.483321,0.666615,0.90216,1.041003,0.202843
2133,13011,843,12170,1889,0.865638,0.939151,0.516699,0.939151,0.483301,0.666633,0.902124,1.041044,0.203061
2134,13010,844,12170,1889,0.865638,0.939079,0.51668,0.939079,0.48332,0.666598,0.902089,1.041005,0.203179
2135,13010,844,12169,1890,0.865567,0.939079,0.5167,0.939079,0.4833,0.666615,0.902053,1.041047,0.203333
2136,13010,844,12168,1891,0.865495,0.939079,0.516721,0.939079,0.483279,0.666633,0.902017,1.041088,0.203333
2137,13010,844,12167,1892,0.865424,0.939079,0.516741,0.939079,0.483259,0.66665,0.901981,1.041129,0.203333
2138,13009,845,12167,1892,0.865424,0.939007,0.516722,0.939007,0.483278,0.666615,0.901945,1.041091,0.203401
2139,13008,846,12167,1892,0.865424,0.938935,0.516703,0.938935,0.483297,0.666581,0.90191,1.041052,0.203524
2140,13008,846,12166,1893,0.865353,0.938935,0.516724,0.938935,0.483276,0.666598,0.901874,1.041093,0.203667
2141,13008,846,12165,1894,0.865282,0.938935,0.516744,0.938935,0.483256,0.666615,0.901838,1.041135,0.20375
2142,13008,846,12164,1895,0.865211,0.938935,0.516765,0.938935,0.483235,0.666633,0.901802,1.041176,0.203766
2143,13008,846,12163,1896,0.86514,0.938935,0.516785,0.938935,0.483215,0.66665,0.901766,1.041217,0.203774
2144,13007,847,12163,1896,0.86514,0.938862,0.516766,0.938862,0.483234,0.666615,0.90173,1.041179,0.20405
2145,13007,847,12162,1897,0.865069,0.938862,0.516787,0.938862,0.483213,0.666632,0.901695,1.04122,0.204143
2146,13007,847,12161,1898,0.864998,0.938862,0.516807,0.938862,0.483193,0.66665,0.901659,1.041261,0.204322
2147,13005,849,12159,1900,0.864855,0.938718,0.51681,0.938718,0.48319,0.666615,0.901515,1.041267,0.204333
2148,13004,850,12159,1900,0.864855,0.938646,0.516791,0.938646,0.483209,0.666581,0.90148,1.041228,0.204333
2149,13003,851,12159,1900,0.864855,0.938574,0.516771,0.938574,0.483229,0.666547,0.901444,1.041189,0.204368
2150,13003,851,12158,1901,0.864784,0.938574,0.516792,0.938574,0.483208,0.666564,0.901408,1.041231,0.204452
2151,13003,851,12157,1902,0.864713,0.938574,0.516812,0.938574,0.483188,0.666581,0.901372,1.041272,0.204498
2152,13002,852,12157,1902,0.864713,0.938502,0.516793,0.938502,0.483207,0.666547,0.901336,1.041233,0.204523
2153,13002,852,12156,1903,0.864642,0.938502,0.516814,0.938502,0.483186,0.666564,0.9013,1.041275,0.204525
2154,13002,852,12155,1904,0.864571,0.938502,0.516834,0.938502,0.483166,0.666581,0.901265,1.041316,0.204658
2155,13001,853,12154,1905,0.8645,0.938429,0.516836,0.938429,0.483164,0.666564,0.901193,1.041319,0.205167
2156,13001,853,12153,1906,0.864428,0.938429,0.516856,0.938429,0.483144,0.666581,0.901157,1.04136,0.2053
2157,13001,853,12152,1907,0.864357,0.938429,0.516877,0.938429,0.483123,0.666598,0.901121,1.041402,0.205383
2158,13000,854,12152,1907,0.864357,0.938357,0.516858,0.938357,0.483142,0.666564,0.901086,1.041363,0.205425
2159,12999,855,12152,1907,0.864357,0.938285,0.516838,0.938285,0.483162,0.66653,0.90105,1.041324,0.205488
2160,12999,855,12151,1908,0.864286,0.938285,0.516859,0.938285,0.483141,0.666547,0.901014,1.041366,0.205625
2161,12998,856,12151,1908,0.864286,0.938213,0.51684,0.938213,0.48316,0.666513,0.900978,1.041327,0.205646
2162,12997,857,12151,1908,0.864286,0.938141,0.51682,0.938141,0.48318,0.666479,0.900942,1.041288,0.205714
2163,12996,858,12151,1908,0.864286,0.938068,0.516801,0.938068,0.483199,0.666444,0.900906,1.04125,0.205721
2164,12996,858,12150,1909,0.864215,0.938068,0.516822,0.938068,0.483178,0.666462,0.900871,1.041291,0.205833
2165,12996,858,12149,1910,0.864144,0.938068,0.516842,0.938068,0.483158,0.666479,0.900835,1.041332,0.205837
2166,12996,858,12148,1911,0.864073,0.938068,0.516863,0.938068,0.483137,0.666496,0.900799,1.041374,0.205865
2167,12996,858,12147,1912,0.864002,0.938068,0.516883,0.938068,0.483117,0.666513,0.900763,1.041415,0.206212
2168,12994,860,12145,1914,0.863859,0.937924,0.516886,0.937924,0.483114,0.666479,0.90062,1.041421,0.206224
2169,12993,861,12145,1914,0.863859,0.937852,0.516867,0.937852,0.483133,0.666444,0.900584,1.041382,0.206401
2170,12993,861,12144,1915,0.863788,0.937852,0.516887,0.937852,0.483113,0.666461,0.900548,1.041423,0.206608
2171,12993,861,12143,1916,0.863717,0.937852,0.516908,0.937852,0.483092,0.666479,0.900512,1.041465,0.206879
2172,12992,862,12143,1916,0.863717,0.93778,0.516889,0.93778,0.483111,0.666444,0.900476,1.041426,0.207131
2173,12992,862,12142,1917,0.863646,0.93778,0.516909,0.93778,0.483091,0.666461,0.900441,1.041468,0.207265
2174,12992,862,12141,1918,0.863575,0.93778,0.51693,0.93778,0.48307,0.666479,0.900405,1.041509,0.207344
2175,12991,863,12141,1918,0.863575,0.937708,0.516911,0.937708,0.483089,0.666444,0.900369,1.04147,0.207529
2176,12990,864,12141,1918,0.863575,0.937635,0.516891,0.937635,0.483109,0.66641,0.900333,1.041432,0.207661
2177,12990,864,12140,1919,0.863504,0.937635,0.516912,0.937635,0.483088,0.666427,0.900297,1.041473,0.207768
2178,12990,864,12139,1920,0.863433,0.937635,0.516933,0.937635,0.483067,0.666444,0.900262,1.041514,0.208229
2179,12989,865,12139,1920,0.863433,0.937563,0.516913,0.937563,0.483087,0.66641,0.900226,1.041476,0.208232
2180,12989,865,12137,1922,0.86329,0.937563,0.516955,0.937563,0.483045,0.666444,0.900154,1.041559,0.208252
2181,12989,865,12136,1923,0.863219,0.937563,0.516975,0.937563,0.483025,0.666461,0.900118,1.0416,0.208378
2182,12988,866,12136,1923,0.863219,0.937491,0.516956,0.937491,0.483044,0.666427,0.900082,1.041561,0.208444
2183,12988,866,12135,1924,0.863148,0.937491,0.516976,0.937491,0.483024,0.666444,0.900047,1.041603,0.208479
2184,12987,867,12135,1924,0.863148,0.937419,0.516957,0.937419,0.483043,0.66641,0.900011,1.041564,0.208549
2185,12986,868,12135,1924,0.863148,0.937347,0.516938,0.937347,0.483062,0.666376,0.899975,1.041525,0.208667
2186,12985,869,12135,1924,0.863148,0.937274,0.516919,0.937274,0.483081,0.666342,0.899939,1.041487,0.208952
2187,12984,870,12135,1924,0.863148,0.937202,0.5169,0.937202,0.4831,0.666307,0.899903,1.041448,0.209123
2188,12984,870,12134,1925,0.863077,0.937202,0.51692,0.937202,0.48308,0.666325,0.899867,1.041489,0.209167
2189,12984,870,12133,1926,0.863006,0.937202,0.516941,0.937202,0.483059,0.666342,0.899832,1.041531,0.209174
2190,12983,871,12133,1926,0.863006,0.93713,0.516921,0.93713,0.483079,0.666307,0.899796,1.041492,0.209274
2191,12983,871,12132,1927,0.862935,0.93713,0.516942,0.93713,0.483058,0.666325,0.89976,1.041533,0.209276
2192,12983,871,12131,1928,0.862864,0.93713,0.516963,0.93713,0.483037,0.666342,0.899724,1.041575,0.209342
2193,12982,872,12131,1928,0.862864,0.937058,0.516943,0.937058,0.483057,0.666307,0.899688,1.041536,0.209357
2194,12982,872,12130,1929,0.862793,0.937058,0.516964,0.937058,0.483036,0.666324,0.899652,1.041578,0.209499
2195,12982,872,12129,1930,0.862721,0.937058,0.516985,0.937058,0.483015,0.666342,0.899617,1.041619,0.209519
2196,12982,872,12128,1931,0.86265,0.937058,0.517005,0.937058,0.482995,0.666359,0.899581,1.041661,0.209524
2197,12982,872,12127,1932,0.862579,0.937058,0.517026,0.937058,0.482974,0.666376,0.899545,1.041702,0.209567
2198,12982,872,12126,1933,0.862508,0.937058,0.517046,0.937058,0.482954,0.666393,0.899509,1.041744,0.209583
2199,12982,872,12125,1934,0.862437,0.937058,0.517067,0.937058,0.482933,0.66641,0.899473,1.041785,0.209794
2200,12982,872,12123,1936,0.862295,0.937058,0.517108,0.937058,0.482892,0.666444,0.899402,1.041868,0.209829
2201,12982,872,12122,1937,0.862223,0.937058,0.517129,0.937058,0.482871,0.666461,0.899366,1.04191,0.209915
2202,12982,872,12121,1938,0.862152,0.937058,0.517149,0.937058,0.482851,0.666478,0.89933,1.041951,0.21
2203,12982,872,12120,1939,0.862081,0.937058,0.51717,0.937058,0.48283,0.666496,0.899294,1.041993,0.21
2204,12982,872,12119,1940,0.86201,0.937058,0.517191,0.937058,0.482809,0.666513,0.899258,1.042034,0.21
2205,12982,872,12118,1941,0.861939,0.937058,0.517211,0.937058,0.482789,0.66653,0.899223,1.042076,0.210107
2206,12981,873,12115,1944,0.861726,0.936986,0.517254,0.936986,0.482746,0.666547,0.899079,1.042161,0.210109
2207,12979,875,12115,1944,0.861726,0.936841,0.517215,0.936841,0.482785,0.666478,0.899008,1.042084,0.210231
2208,12979,875,12113,1946,0.861583,0.936841,0.517256,0.936841,0.482744,0.666513,0.898936,1.042167,0.210246
2209,12979,875,12112,1947,0.861512,0.936841,0.517277,0.936841,0.482723,0.66653,0.8989,1.042208,0.210804
2210,12979,875,12111,1948,0.861441,0.936841,0.517298,0.936841,0.482702,0.666547,0.898864,1.04225,0.210833
2211,12979,875,12110,1949,0.86137,0.936841,0.517318,0.936841,0.482682,0.666564,0.898829,1.042292,0.210857
2212,12979,875,12109,1950,0.861299,0.936841,0.517339,0.936841,0.482661,0.666581,0.898793,1.042333,0.210889
2213,12979,875,12108,1951,0.861228,0.936841,0.51736,0.936841,0.48264,0.666598,0.898757,1.042375,0.211213
2214,12978,876,12108,1951,0.861228,0.936769,0.51734,0.936769,0.48266,0.666564,0.898721,1.042336,0.211452
2215,12978,876,12107,1952,0.861157,0.936769,0.517361,0.936769,0.482639,0.666581,0.898685,1.042377,0.211475
2216,12977,877,12107,1952,0.861157,0.936697,0.517342,0.936697,0.482658,0.666547,0.898649,1.042339,0.211611
2217,12976,878,12107,1952,0.861157,0.936625,0.517322,0.936625,0.482678,0.666513,0.898614,1.0423,0.211653
2218,12975,879,12107,1952,0.861157,0.936553,0.517303,0.936553,0.482697,0.666478,0.898578,1.042261,0.211667
2219,12975,879,12104,1955,0.860943,0.936553,0.517365,0.936553,0.482635,0.66653,0.89847,1.042386,0.211667
2220,12975,879,12103,1956,0.860872,0.936553,0.517386,0.936553,0.482614,0.666547,0.898434,1.042427,0.211767
2221,12975,879,12102,1957,0.860801,0.936553,0.517406,0.936553,0.482594,0.666564,0.898399,1.042469,0.211878
2222,12975,879,12101,1958,0.86073,0.936553,0.517427,0.936553,0.482573,0.666581,0.898363,1.04251,0.211908
2223,12975,879,12100,1959,0.860659,0.936553,0.517448,0.936553,0.482552,0.666598,0.898327,1.042552,0.212143
2224,12974,880,12100,1959,0.860659,0.93648,0.517428,0.93648,0.482572,0.666564,0.898291,1.042513,0.212163
2225,12974,880,12099,1960,0.860588,0.93648,0.517449,0.93648,0.482551,0.666581,0.898255,1.042555,0.212281
2226,12974,880,12098,1961,0.860516,0.93648,0.51747,0.93648,0.48253,0.666598,0.898219,1.042596,0.212321
2227,12973,881,12098,1961,0.860516,0.936408,0.51745,0.936408,0.48255,0.666564,0.898184,1.042558,0.212619
2228,12973,881,12097,1962,0.860445,0.936408,0.517471,0.936408,0.482529,0.666581,0.898148,1.042599,0.212853
2229,12972,882,12097,1962,0.860445,0.936336,0.517452,0.936336,0.482548,0.666547,0.898112,1.04256,0.212877
2230,12972,882,12096,1963,0.860374,0.936336,0.517472,0.936336,0.482528,0.666564,0.898076,1.042602,0.212881
2231,12972,882,12095,1964,0.860303,0.936336,0.517493,0.936336,0.482507,0.666581,0.89804,1.042644,0.213048
2232,12971,883,12095,1964,0.860303,0.936264,0.517474,0.936264,0.482526,0.666547,0.898005,1.042605,0.213333
2233,12971,883,12094,1965,0.860232,0.936264,0.517495,0.936264,0.482505,0.666564,0.897969,1.042646,0.213333
2234,12970,884,12094,1965,0.860232,0.936192,0.517475,0.936192,0.482525,0.66653,0.897933,1.042608,0.213457
2235,12970,884,12093,1966,0.860161,0.936192,0.517496,0.936192,0.482504,0.666547,0.897897,1.042649,0.213523
2236,12970,884,12092,1967,0.86009,0.936192,0.517517,0.936192,0.482483,0.666564,0.897861,1.042691,0.213563
2237,12970,884,12091,1968,0.860018,0.936192,0.517537,0.936192,0.482463,0.666581,0.897825,1.042733,0.21375
2238,12970,884,12090,1969,0.859947,0.936192,0.517558,0.936192,0.482442,0.666598,0.89779,1.042774,0.213762
2239,12969,885,12090,1969,0.859947,0.93612,0.517539,0.93612,0.482461,0.666564,0.897754,1.042735,0.213971
2240,12966,888,12084,1975,0.859521,0.935903,0.517605,0.935903,0.482395,0.666564,0.897431,1.042869,0.214
2241,12966,888,12083,1976,0.859449,0.935903,0.517625,0.935903,0.482375,0.666581,0.897395,1.04291,0.214099
2242,12964,890,12083,1976,0.859449,0.935759,0.517587,0.935759,0.482413,0.666512,0.897324,1.042833,0.214167
2243,12964,890,12082,1977,0.859378,0.935759,0.517608,0.935759,0.482392,0.66653,0.897288,1.042874,0.2143
2244,12963,891,12082,1977,0.859378,0.935686,0.517588,0.935686,0.482412,0.666495,0.897252,1.042836,0.214406
2245,12962,892,12082,1977,0.859378,0.935614,0.517569,0.935614,0.482431,0.666461,0.897216,1.042797,0.214453
2246,12961,893,12082,1977,0.859378,0.935542,0.51755,0.935542,0.48245,0.666427,0.897181,1.042758,0.2145
2247,12961,893,12081,1978,0.859307,0.935542,0.51757,0.935542,0.48243,0.666444,0.897145,1.0428,0.214698
2248,12961,893,12080,1979,0.859236,0.935542,0.517591,0.935542,0.482409,0.666461,0.897109,1.042841,0.214758
2249,12961,893,12079,1980,0.859165,0.935542,0.517612,0.935542,0.482388,0.666478,0.897073,1.042883,0.21496
2250,12961,893,12078,1981,0.859094,0.935542,0.517632,0.935542,0.482368,0.666495,0.897037,1.042924,0.214981
2251,12960,894,12078,1981,0.859094,0.93547,0.517613,0.93547,0.482387,0.666461,0.897001,1.042886,0.215
2252,12959,895,12076,1983,0.858952,0.935398,0.517635,0.935398,0.482365,0.666461,0.896894,1.04293,0.215023
2253,12959,895,12074,1985,0.858809,0.935398,0.517677,0.935398,0.482323,0.666495,0.896822,1.043013,0.215266
2254,12959,895,12073,1986,0.858738,0.935398,0.517697,0.935398,0.482303,0.666512,0.896786,1.043055,0.215305
2255,12959,895,12072,1987,0.858667,0.935398,0.517718,0.935398,0.482282,0.66653,0.896751,1.043097,0.215403
2256,12959,895,12071,1988,0.858596,0.935398,0.517739,0.935398,0.482261,0.666547,0.896715,1.043138,0.215405
2257,12959,895,12070,1989,0.858525,0.935398,0.517759,0.935398,0.482241,0.666564,0.896679,1.04318,0.215418
2258,12957,897,12069,1990,0.858454,0.935253,0.517742,0.935253,0.482258,0.666512,0.896571,1.043144,0.215707
2259,12957,897,12068,1991,0.858383,0.935253,0.517762,0.935253,0.482238,0.666529,0.896536,1.043186,0.215714
2260,12957,897,12067,1992,0.858311,0.935253,0.517783,0.935253,0.482217,0.666547,0.8965,1.043228,0.215779
2261,12956,898,12067,1992,0.858311,0.935181,0.517764,0.935181,0.482236,0.666512,0.896464,1.043189,0.215806
2262,12956,898,12066,1993,0.85824,0.935181,0.517784,0.935181,0.482216,0.666529,0.896428,1.04323,0.215833
2263,12956,898,12065,1994,0.858169,0.935181,0.517805,0.935181,0.482195,0.666547,0.896392,1.043272,0.215987
2264,12956,898,12064,1995,0.858098,0.935181,0.517826,0.935181,0.482174,0.666564,0.896357,1.043314,0.215988
2265,12955,899,12064,1995,0.858098,0.935109,0.517806,0.935109,0.482194,0.666529,0.896321,1.043275,0.216002
2266,12955,899,12063,1996,0.858027,0.935109,0.517827,0.935109,0.482173,0.666547,0.896285,1.043317,0.216047
2267,12954,900,12063,1996,0.858027,0.935037,0.517808,0.935037,0.482192,0.666512,0.896249,1.043278,0.216271
2268,12954,900,12062,1997,0.857956,0.935037,0.517829,0.935037,0.482171,0.666529,0.896213,1.04332,0.216282
2269,12954,900,12061,1998,0.857885,0.935037,0.517849,0.935037,0.482151,0.666547,0.896177,1.043361,0.216373
2270,12954,900,12060,1999,0.857814,0.935037,0.51787,0.935037,0.48213,0.666564,0.896142,1.043403,0.216409
2271,12953,901,12059,2000,0.857742,0.934965,0.517871,0.934965,0.482129,0.666547,0.89607,1.043406,0.216469
