@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
2212,13119,735,12370,1689,0.879863,0.946947,0.514693,0.946947,0.485307,0.666904,0.913159,1.037001,0.076561
2213,13119,735,12369,1690,0.879792,0.946947,0.514713,0.946947,0.485287,0.666921,0.913123,1.037042,0.076636
2214,13118,736,12369,1690,0.879792,0.946875,0.514694,0.946875,0.485306,0.666887,0.913087,1.037004,0.07664
2215,13118,736,12368,1691,0.879721,0.946875,0.514714,0.946875,0.485286,0.666904,0.913051,1.037044,0.076657
2216,13117,737,12365,1694,0.879508,0.946802,0.514756,0.946802,0.485244,0.666921,0.912908,1.037128,0.076675
2217,13117,737,12364,1695,0.879437,0.946802,0.514776,0.946802,0.485224,0.666938,0.912872,1.037169,0.076694
2218,13115,739,12360,1699,0.879152,0.946658,0.514818,0.946658,0.485182,0.666938,0.912657,1.037255,0.076697
2219,13112,742,12356,1703,0.878868,0.946441,0.514842,0.946441,0.485158,0.666904,0.912406,1.037303,0.076873
2220,13112,742,12354,1705,0.878725,0.946441,0.514883,0.946441,0.485117,0.666938,0.912335,1.037384,0.07696
2221,13112,742,12353,1706,0.878654,0.946441,0.514903,0.946441,0.485097,0.666955,0.912299,1.037425,0.077048
2222,13112,742,12352,1707,0.878583,0.946441,0.514923,0.946441,0.485077,0.666972,0.912263,1.037465,0.077053
2223,13112,742,12351,1708,0.878512,0.946441,0.514943,0.946441,0.485057,0.666989,0.912227,1.037506,0.077095
2224,13112,742,12350,1709,0.878441,0.946441,0.514963,0.946441,0.485037,0.667006,0.912191,1.037547,0.077163
2225,13111,743,12350,1709,0.878441,0.946369,0.514944,0.946369,0.485056,0.666972,0.912156,1.037509,0.077185
2226,13111,743,12349,1710,0.87837,0.946369,0.514965,0.946369,0.485035,0.666989,0.91212,1.037549,0.0772
2227,13111,743,12348,1711,0.878299,0.946369,0.514985,0.946369,0.485015,0.667006,0.912084,1.03759,0.077296
2228,13111,743,12346,1713,0.878156,0.946369,0.515025,0.946369,0.484975,0.66704,0.912012,1.037672,0.077352
2229,13111,743,12345,1714,0.878085,0.946369,0.515046,0.946369,0.484954,0.667057,0.911976,1.037712,0.077369
2230,13111,743,12344,1715,0.878014,0.946369,0.515066,0.946369,0.484934,0.667074,0.911941,1.037753,0.077437
2231,13111,743,12343,1716,0.877943,0.946369,0.515086,0.946369,0.484914,0.667091,0.911905,1.037794,0.077506
2232,13111,743,12342,1717,0.877872,0.946369,0.515106,0.946369,0.484894,0.667108,0.911869,1.037835,0.077589
2233,13110,744,12333,1726,0.877232,0.946297,0.515269,0.946297,0.484731,0.667227,0.911511,1.038163,0.077599
2234,13109,745,12333,1726,0.877232,0.946225,0.51525,0.946225,0.48475,0.667193,0.911475,1.038125,0.077731
2235,13109,745,12332,1727,0.877161,0.946225,0.515271,0.946225,0.484729,0.66721,0.911439,1.038166,0.077781
2236,13109,745,12331,1728,0.877089,0.946225,0.515291,0.946225,0.484709,0.667227,0.911403,1.038207,0.077846
2237,13108,746,12331,1728,0.877089,0.946153,0.515272,0.946153,0.484728,0.667193,0.911367,1.038168,0.077874
2238,13108,746,12330,1729,0.877018,0.946153,0.515292,0.946153,0.484708,0.66721,0.911332,1.038209,0.077904
2239,13108,746,12329,1730,0.876947,0.946153,0.515312,0.946153,0.484688,0.667227,0.911296,1.03825,0.077958
2240,13107,747,12329,1730,0.876947,0.946081,0.515293,0.946081,0.484707,0.667193,0.91126,1.038211,0.077985
2241,13103,751,12322,1737,0.876449,0.945792,0.515359,0.945792,0.484641,0.667176,0.910866,1.038344,0.078276
2242,13100,754,12318,1741,0.876165,0.945575,0.515383,0.945575,0.484617,0.667142,0.910615,1.038392,0.078287
2243,13100,754,12317,1742,0.876094,0.945575,0.515403,0.945575,0.484597,0.667159,0.910579,1.038433,0.078301
2244,13100,754,12316,1743,0.876022,0.945575,0.515423,0.945575,0.484577,0.667176,0.910543,1.038474,0.078304
2245,13100,754,12315,1744,0.875951,0.945575,0.515444,0.945575,0.484556,0.667193,0.910508,1.038514,0.078349
2246,13099,755,12315,1744,0.875951,0.945503,0.515425,0.945503,0.484575,0.667159,0.910472,1.038476,0.078353
2247,13098,756,12315,1744,0.875951,0.945431,0.515406,0.945431,0.484594,0.667125,0.910436,1.038438,0.078361
2248,13098,756,12314,1745,0.87588,0.945431,0.515426,0.945431,0.484574,0.667142,0.9104,1.038478,0.078412
2249,13098,756,12313,1746,0.875809,0.945431,0.515446,0.945431,0.484554,0.667159,0.910364,1.038519,0.078414
2250,13096,758,12306,1753,0.875311,0.945287,0.51555,0.945287,0.48445,0.66721,0.910042,1.038729,0.07848
2251,13096,758,12305,1754,0.87524,0.945287,0.51557,0.945287,0.48443,0.667227,0.910006,1.038769,0.078497
2252,13094,760,12301,1758,0.874956,0.945142,0.515613,0.945142,0.484387,0.667227,0.909791,1.038856,0.078508
2253,13093,761,12301,1758,0.874956,0.94507,0.515594,0.94507,0.484406,0.667193,0.909755,1.038818,0.078574
2254,13092,762,12301,1758,0.874956,0.944998,0.515575,0.944998,0.484425,0.667159,0.909719,1.038779,0.078617
2255,13092,762,12300,1759,0.874884,0.944998,0.515595,0.944998,0.484405,0.667176,0.909684,1.03882,0.078712
2256,13092,762,12299,1760,0.874813,0.944998,0.515616,0.944998,0.484384,0.667193,0.909648,1.038861,0.078873
2257,13092,762,12298,1761,0.874742,0.944998,0.515636,0.944998,0.484364,0.66721,0.909612,1.038902,0.078916
2258,13092,762,12297,1762,0.874671,0.944998,0.515656,0.944998,0.484344,0.667227,0.909576,1.038943,0.078923
2259,13092,762,12296,1763,0.8746,0.944998,0.515677,0.944998,0.484323,0.667244,0.90954,1.038984,0.078991
2260,13091,763,12294,1765,0.874458,0.944926,0.515698,0.944926,0.484302,0.667244,0.909433,1.039027,0.079118
2261,13091,763,12293,1766,0.874387,0.944926,0.515719,0.944926,0.484281,0.667261,0.909397,1.039068,0.079286
2262,13091,763,12292,1767,0.874315,0.944926,0.515739,0.944926,0.484261,0.667278,0.909361,1.039109,0.079297
2263,13090,764,12291,1768,0.874244,0.944853,0.51574,0.944853,0.48426,0.667261,0.90929,1.039112,0.07934
2264,13090,764,12290,1769,0.874173,0.944853,0.51576,0.944853,0.48424,0.667278,0.909254,1.039153,0.079588
2265,13090,764,12289,1770,0.874102,0.944853,0.515781,0.944853,0.484219,0.667295,0.909218,1.039194,0.079608
2266,13089,765,12289,1770,0.874102,0.944781,0.515762,0.944781,0.484238,0.667261,0.909182,1.039155,0.079687
2267,13088,766,12289,1770,0.874102,0.944709,0.515743,0.944709,0.484257,0.667227,0.909146,1.039117,0.079735
2268,13088,766,12288,1771,0.874031,0.944709,0.515763,0.944709,0.484237,0.667244,0.90911,1.039158,0.07976
2269,13088,766,12287,1772,0.87396,0.944709,0.515783,0.944709,0.484217,0.667261,0.909075,1.039199,0.079815
2270,13088,766,12286,1773,0.873889,0.944709,0.515804,0.944709,0.484196,0.667278,0.909039,1.03924,0.079848
2271,13087,767,12286,1773,0.873889,0.944637,0.515784,0.944637,0.484216,0.667244,0.909003,1.039201,0.079989
2272,13087,767,12285,1774,0.873817,0.944637,0.515805,0.944637,0.484195,0.667262,0.908967,1.039242,0.079989
2273,13087,767,12284,1775,0.873746,0.944637,0.515825,0.944637,0.484175,0.667279,0.908931,1.039283,0.080028
2274,13087,767,12283,1776,0.873675,0.944637,0.515845,0.944637,0.484155,0.667296,0.908895,1.039324,0.080055
2275,13084,770,12280,1779,0.873462,0.94442,0.515849,0.94442,0.484151,0.667245,0.908681,1.039332,0.080097
2276,13083,771,12280,1779,0.873462,0.944348,0.51583,0.944348,0.48417,0.667211,0.908645,1.039293,0.080098
2277,13083,771,12279,1780,0.873391,0.944348,0.51585,0.944348,0.48415,0.667228,0.908609,1.039334,0.080147
2278,13083,771,12278,1781,0.87332,0.944348,0.515871,0.944348,0.484129,0.667245,0.908573,1.039375,0.080157
2279,13083,771,12277,1782,0.873248,0.944348,0.515891,0.944348,0.484109,0.667262,0.908537,1.039416,0.080295
2280,13083,771,12276,1783,0.873177,0.944348,0.515912,0.944348,0.484088,0.667279,0.908501,1.039457,0.080402
2281,13082,772,12275,1784,0.873106,0.944276,0.515913,0.944276,0.484087,0.667262,0.90843,1.03946,0.080429
2282,13082,772,12274,1785,0.873035,0.944276,0.515933,0.944276,0.484067,0.667279,0.908394,1.039501,0.08051
2283,13081,773,12274,1785,0.873035,0.944204,0.515914,0.944204,0.484086,0.667245,0.908358,1.039462,0.080587
2284,13080,774,12274,1785,0.873035,0.944132,0.515895,0.944132,0.484105,0.667211,0.908322,1.039424,0.080609
2285,13079,775,12274,1785,0.873035,0.944059,0.515876,0.944059,0.484124,0.667177,0.908286,1.039385,0.08075
2286,13078,776,12274,1785,0.873035,0.943987,0.515857,0.943987,0.484143,0.667143,0.908251,1.039347,0.080823
2287,13077,777,12274,1785,0.873035,0.943915,0.515838,0.943915,0.484162,0.667109,0.908215,1.039308,0.080838
2288,13077,777,12273,1786,0.872964,0.943915,0.515858,0.943915,0.484142,0.667126,0.908179,1.039349,0.080888
2289,13076,778,12273,1786,0.872964,0.943843,0.515839,0.943843,0.484161,0.667092,0.908143,1.039311,0.080923
2290,13076,778,12271,1788,0.872822,0.943843,0.51588,0.943843,0.48412,0.667126,0.908072,1.039393,0.08095
2291,13076,778,12270,1789,0.872751,0.943843,0.5159,0.943843,0.4841,0.667143,0.908036,1.039434,0.081055
2292,13075,779,12270,1789,0.872751,0.943771,0.515881,0.943771,0.484119,0.667109,0.908,1.039395,0.081083
2293,13074,780,12270,1789,0.872751,0.943699,0.515862,0.943699,0.484138,0.667075,0.907964,1.039357,0.081102
2294,13074,780,12269,1790,0.872679,0.943699,0.515882,0.943699,0.484118,0.667092,0.907928,1.039398,0.081149
2295,13074,780,12268,1791,0.872608,0.943699,0.515902,0.943699,0.484098,0.667109,0.907892,1.039439,0.081181
2296,13074,780,12267,1792,0.872537,0.943699,0.515923,0.943699,0.484077,0.667126,0.907857,1.03948,0.081229
2297,13074,780,12266,1793,0.872466,0.943699,0.515943,0.943699,0.484057,0.667143,0.907821,1.039521,0.081258
2298,13074,780,12265,1794,0.872395,0.943699,0.515964,0.943699,0.484036,0.66716,0.907785,1.039562,0.081306
2299,13073,781,12265,1794,0.872395,0.943626,0.515944,0.943626,0.484056,0.667126,0.907749,1.039523,0.081475
2300,13073,781,12264,1795,0.872324,0.943626,0.515965,0.943626,0.484035,0.667143,0.907713,1.039564,0.081571
2301,13073,781,12263,1796,0.872253,0.943626,0.515985,0.943626,0.484015,0.66716,0.907677,1.039605,0.081578
2302,13073,781,12262,1797,0.872182,0.943626,0.516006,0.943626,0.483994,0.667177,0.907642,1.039646,0.081635
2303,13073,781,12261,1798,0.87211,0.943626,0.516026,0.943626,0.483974,0.667194,0.907606,1.039688,0.081667
2304,13073,781,12260,1799,0.872039,0.943626,0.516046,0.943626,0.483954,0.667211,0.90757,1.039729,0.081726
2305,13072,782,12259,1800,0.871968,0.943554,0.516048,0.943554,0.483952,0.667194,0.907498,1.039731,0.081798
2306,13072,782,12258,1801,0.871897,0.943554,0.516068,0.943554,0.483932,0.667211,0.907462,1.039772,0.081838
2307,13071,783,12257,1802,0.871826,0.943482,0.516069,0.943482,0.483931,0.667194,0.907391,1.039775,0.081842
2308,13071,783,12256,1803,0.871755,0.943482,0.51609,0.943482,0.48391,0.667211,0.907355,1.039816,0.081875
2309,13070,784,12255,1804,0.871684,0.94341,0.516091,0.94341,0.483909,0.667194,0.907283,1.039818,0.081897
2310,13069,785,12255,1804,0.871684,0.943338,0.516072,0.943338,0.483928,0.66716,0.907248,1.03978,0.081964
2311,13068,786,12255,1804,0.871684,0.943265,0.516053,0.943265,0.483947,0.667126,0.907212,1.039741,0.08208
2312,13067,787,12255,1804,0.871684,0.943193,0.516033,0.943193,0.483967,0.667092,0.907176,1.039703,0.082127
2313,13067,787,12254,1805,0.871612,0.943193,0.516054,0.943193,0.483946,0.667109,0.90714,1.039744,0.082139
2314,13066,788,12254,1805,0.871612,0.943121,0.516035,0.943121,0.483965,0.667075,0.907104,1.039705,0.082144
2315,13066,788,12253,1806,0.871541,0.943121,0.516055,0.943121,0.483945,0.667092,0.907068,1.039746,0.082243
2316,13065,789,12253,1806,0.871541,0.943049,0.516036,0.943049,0.483964,0.667058,0.907033,1.039708,0.082295
2317,13065,789,12252,1807,0.87147,0.943049,0.516056,0.943049,0.483944,0.667075,0.906997,1.039749,0.082403
2318,13064,790,12252,1807,0.87147,0.942977,0.516037,0.942977,0.483963,0.667041,0.906961,1.03971,0.082435
2319,13064,790,12251,1808,0.871399,0.942977,0.516058,0.942977,0.483942,0.667058,0.906925,1.039752,0.082442
2320,13063,791,12251,1808,0.871399,0.942905,0.516039,0.942905,0.483961,0.667024,0.906889,1.039713,0.082491
2321,13062,792,12251,1808,0.871399,0.942832,0.516019,0.942832,0.483981,0.66699,0.906853,1.039675,0.082497
2322,13062,792,12250,1809,0.871328,0.942832,0.51604,0.942832,0.48396,0.667007,0.906818,1.039716,0.082513
2323,13061,793,12250,1809,0.871328,0.94276,0.516021,0.94276,0.483979,0.666973,0.906782,1.039677,0.082536
2324,13061,793,12249,1810,0.871257,0.94276,0.516041,0.94276,0.483959,0.66699,0.906746,1.039718,0.08257
2325,13061,793,12248,1811,0.871186,0.94276,0.516061,0.94276,0.483939,0.667007,0.90671,1.039759,0.082694
2326,13060,794,12248,1811,0.871186,0.942688,0.516042,0.942688,0.483958,0.666973,0.906674,1.039721,0.082712
2327,13059,795,12248,1811,0.871186,0.942616,0.516023,0.942616,0.483977,0.666939,0.906638,1.039682,0.082828
2328,13059,795,12247,1812,0.871115,0.942616,0.516044,0.942616,0.483956,0.666956,0.906603,1.039723,0.082829
2329,13059,795,12246,1813,0.871043,0.942616,0.516064,0.942616,0.483936,0.666973,0.906567,1.039764,0.082898
2330,13059,795,12245,1814,0.870972,0.942616,0.516084,0.942616,0.483916,0.66699,0.906531,1.039805,0.082904
2331,13059,795,12244,1815,0.870901,0.942616,0.516105,0.942616,0.483895,0.667007,0.906495,1.039847,0.082941
2332,13059,795,12243,1816,0.87083,0.942616,0.516125,0.942616,0.483875,0.667024,0.906459,1.039888,0.082954
2333,13059,795,12242,1817,0.870759,0.942616,0.516146,0.942616,0.483854,0.667041,0.906424,1.039929,0.083006
2334,13058,796,12242,1817,0.870759,0.942544,0.516126,0.942544,0.483874,0.667007,0.906388,1.03989,0.083109
2335,13058,796,12241,1818,0.870688,0.942544,0.516147,0.942544,0.483853,0.667024,0.906352,1.039931,0.083124
2336,13056,798,12241,1818,0.870688,0.942399,0.516109,0.942399,0.483891,0.666956,0.90628,1.039854,0.083236
2337,13056,798,12240,1819,0.870617,0.942399,0.516129,0.942399,0.483871,0.666973,0.906244,1.039895,0.083271
2338,13056,798,12239,1820,0.870546,0.942399,0.516149,0.942399,0.483851,0.66699,0.906209,1.039936,0.083287
2339,13055,799,12239,1820,0.870546,0.942327,0.51613,0.942327,0.48387,0.666956,0.906173,1.039898,0.083329
2340,13055,799,12238,1821,0.870474,0.942327,0.516151,0.942327,0.483849,0.666973,0.906137,1.039939,0.083335
2341,13055,799,12237,1822,0.870403,0.942327,0.516171,0.942327,0.483829,0.66699,0.906101,1.03998,0.083344
2342,13054,800,12237,1822,0.870403,0.942255,0.516152,0.942255,0.483848,0.666956,0.906065,1.039942,0.083388
2343,13054,800,12236,1823,0.870332,0.942255,0.516172,0.942255,0.483828,0.666973,0.906029,1.039983,0.083441
2344,13053,801,12236,1823,0.870332,0.942183,0.516153,0.942183,0.483847,0.666939,0.905994,1.039944,0.083486
2345,13052,802,12236,1823,0.870332,0.942111,0.516134,0.942111,0.483866,0.666905,0.905958,1.039906,0.083502
2346,13051,803,12236,1823,0.870332,0.942038,0.516115,0.942038,0.483885,0.666871,0.905922,1.039867,0.083542
2347,13050,804,12236,1823,0.870332,0.941966,0.516096,0.941966,0.483904,0.666837,0.905886,1.039828,0.083563
2348,13049,805,12236,1823,0.870332,0.941894,0.516077,0.941894,0.483923,0.666803,0.90585,1.03979,0.083607
2349,13048,806,12236,1823,0.870332,0.941822,0.516058,0.941822,0.483942,0.666769,0.905814,1.039751,0.083623
2350,13048,806,12235,1824,0.870261,0.941822,0.516078,0.941822,0.483922,0.666786,0.905779,1.039792,0.083664
2351,13048,806,12234,1825,0.87019,0.941822,0.516098,0.941822,0.483902,0.666803,0.905743,1.039834,0.083765
2352,13048,806,12233,1826,0.870119,0.941822,0.516119,0.941822,0.483881,0.66682,0.905707,1.039875,0.08384
2353,13047,807,12233,1826,0.870119,0.94175,0.5161,0.94175,0.4839,0.666786,0.905671,1.039836,0.083845
2354,13046,808,12233,1826,0.870119,0.941677,0.516081,0.941677,0.483919,0.666752,0.905635,1.039798,0.083847
2355,13045,809,12233,1826,0.870119,0.941605,0.516061,0.941605,0.483939,0.666718,0.9056,1.039759,0.083908
2356,13045,809,12232,1827,0.870048,0.941605,0.516082,0.941605,0.483918,0.666735,0.905564,1.0398,0.084016
2357,13045,809,12231,1828,0.869977,0.941605,0.516102,0.941605,0.483898,0.666752,0.905528,1.039841,0.084017
2358,13044,810,12231,1828,0.869977,0.941533,0.516083,0.941533,0.483917,0.666718,0.905492,1.039803,0.084104
2359,13043,811,12231,1828,0.869977,0.941461,0.516064,0.941461,0.483936,0.666684,0.905456,1.039764,0.084223
2360,13043,811,12230,1829,0.869905,0.941461,0.516084,0.941461,0.483916,0.666701,0.90542,1.039805,0.084339
2361,13043,811,12229,1830,0.869834,0.941461,0.516105,0.941461,0.483895,0.666718,0.905385,1.039846,0.084346
2362,13043,811,12228,1831,0.869763,0.941461,0.516125,0.941461,0.483875,0.666735,0.905349,1.039888,0.084358
2363,13042,812,12228,1831,0.869763,0.941389,0.516106,0.941389,0.483894,0.666701,0.905313,1.039849,0.084495
2364,13041,813,12228,1831,0.869763,0.941317,0.516087,0.941317,0.483913,0.666667,0.905277,1.03981,0.084551
2365,13040,814,12228,1831,0.869763,0.941244,0.516068,0.941244,0.483932,0.666633,0.905241,1.039772,0.084635
2366,13039,815,12228,1831,0.869763,0.941172,0.516049,0.941172,0.483951,0.666599,0.905205,1.039733,0.084649
2367,13039,815,12227,1832,0.869692,0.941172,0.516069,0.941172,0.483931,0.666616,0.90517,1.039774,0.084707
2368,13038,816,12227,1832,0.869692,0.9411,0.51605,0.9411,0.48395,0.666581,0.905134,1.039736,0.084718
2369,13037,817,12227,1832,0.869692,0.941028,0.516031,0.941028,0.483969,0.666547,0.905098,1.039697,0.084804
2370,13037,817,12226,1833,0.869621,0.941028,0.516051,0.941028,0.483949,0.666564,0.905062,1.039738,0.084945
2371,13037,817,12225,1834,0.86955,0.941028,0.516072,0.941028,0.483928,0.666581,0.905026,1.03978,0.085075
2372,13037,817,12223,1836,0.869407,0.941028,0.516112,0.941028,0.483888,0.666616,0.904955,1.039862,0.085219
2373,13037,817,12222,1837,0.869336,0.941028,0.516133,0.941028,0.483867,0.666633,0.904919,1.039903,0.085221
2374,13037,817,12221,1838,0.869265,0.941028,0.516153,0.941028,0.483847,0.66665,0.904883,1.039944,0.085342
2375,13037,817,12219,1840,0.869123,0.941028,0.516194,0.941028,0.483806,0.666684,0.904811,1.040027,0.085436
2376,13037,817,12218,1841,0.869052,0.941028,0.516215,0.941028,0.483785,0.666701,0.904776,1.040068,0.085439
2377,13037,817,12217,1842,0.868981,0.941028,0.516235,0.941028,0.483765,0.666718,0.90474,1.040109,0.085444
2378,13036,818,12217,1842,0.868981,0.940956,0.516216,0.940956,0.483784,0.666684,0.904704,1.04007,0.085462
2379,13035,819,12217,1842,0.868981,0.940883,0.516197,0.940883,0.483803,0.66665,0.904668,1.040032,0.085469
2380,13034,820,12217,1842,0.868981,0.940811,0.516178,0.940811,0.483822,0.666616,0.904632,1.039993,0.085542
2381,13033,821,12217,1842,0.868981,0.940739,0.516158,0.940739,0.483842,0.666581,0.904596,1.039955,0.085551
2382,13033,821,12216,1843,0.86891,0.940739,0.516179,0.940739,0.483821,0.666598,0.904561,1.039996,0.085602
2383,13033,821,12215,1844,0.868838,0.940739,0.516199,0.940739,0.483801,0.666616,0.904525,1.040037,0.085646
2384,13032,822,12215,1844,0.868838,0.940667,0.51618,0.940667,0.48382,0.666581,0.904489,1.039998,0.085726
2385,13031,823,12215,1844,0.868838,0.940595,0.516161,0.940595,0.483839,0.666547,0.904453,1.03996,0.085727
2386,13031,823,12214,1845,0.868767,0.940595,0.516181,0.940595,0.483819,0.666564,0.904417,1.040001,0.085777
2387,13031,823,12213,1846,0.868696,0.940595,0.516202,0.940595,0.483798,0.666581,0.904381,1.040042,0.085805
2388,13030,824,12213,1846,0.868696,0.940523,0.516183,0.940523,0.483817,0.666547,0.904346,1.040003,0.085984
2389,13030,824,12212,1847,0.868625,0.940523,0.516203,0.940523,0.483797,0.666564,0.90431,1.040045,0.086002
2390,13030,824,12211,1848,0.868554,0.940523,0.516224,0.940523,0.483776,0.666581,0.904274,1.040086,0.086026
2391,13029,825,12211,1848,0.868554,0.94045,0.516204,0.94045,0.483796,0.666547,0.904238,1.040047,0.086105
2392,13029,825,12210,1849,0.868483,0.94045,0.516225,0.94045,0.483775,0.666564,0.904202,1.040088,0.086172
2393,13028,826,12210,1849,0.868483,0.940378,0.516206,0.940378,0.483794,0.66653,0.904167,1.04005,0.086261
2394,13028,826,12209,1850,0.868412,0.940378,0.516226,0.940378,0.483774,0.666547,0.904131,1.040091,0.086265
2395,13028,826,12208,1851,0.868341,0.940378,0.516247,0.940378,0.483753,0.666564,0.904095,1.040132,0.086338
2396,13027,827,12208,1851,0.868341,0.940306,0.516227,0.940306,0.483773,0.66653,0.904059,1.040094,0.086354
2397,13027,827,12207,1852,0.868269,0.940306,0.516248,0.940306,0.483752,0.666547,0.904023,1.040135,0.08648
2398,13027,827,12206,1853,0.868198,0.940306,0.516268,0.940306,0.483732,0.666564,0.903987,1.040176,0.086512
2399,13027,827,12205,1854,0.868127,0.940306,0.516289,0.940306,0.483711,0.666581,0.903952,1.040217,0.086571
2400,13026,828,12205,1854,0.868127,0.940234,0.51627,0.940234,0.48373,0.666547,0.903916,1.040179,0.086662
2401,13026,828,12204,1855,0.868056,0.940234,0.51629,0.940234,0.48371,0.666564,0.90388,1.04022,0.086687
2402,13026,828,12203,1856,0.867985,0.940234,0.516311,0.940234,0.483689,0.666581,0.903844,1.040261,0.086731
2403,13026,828,12202,1857,0.867914,0.940234,0.516331,0.940234,0.483669,0.666598,0.903808,1.040302,0.086768
2404,13025,829,12202,1857,0.867914,0.940162,0.516312,0.940162,0.483688,0.666564,0.903772,1.040264,0.086779
2405,13024,830,12202,1857,0.867914,0.94009,0.516293,0.94009,0.483707,0.66653,0.903737,1.040225,0.086829
2406,13024,830,12201,1858,0.867843,0.94009,0.516313,0.94009,0.483687,0.666547,0.903701,1.040266,0.086961
2407,13023,831,12201,1858,0.867843,0.940017,0.516294,0.940017,0.483706,0.666513,0.903665,1.040228,0.087178
2408,13022,832,12201,1858,0.867843,0.939945,0.516275,0.939945,0.483725,0.666479,0.903629,1.040189,0.087235
2409,13022,832,12200,1859,0.867772,0.939945,0.516295,0.939945,0.483705,0.666496,0.903593,1.04023,0.08725
2410,13022,832,12199,1860,0.8677,0.939945,0.516316,0.939945,0.483684,0.666513,0.903557,1.040272,0.087264
2411,13022,832,12198,1861,0.867629,0.939945,0.516336,0.939945,0.483664,0.66653,0.903522,1.040313,0.087294
2412,13022,832,12197,1862,0.867558,0.939945,0.516357,0.939945,0.483643,0.666547,0.903486,1.040354,0.087553
2413,13022,832,12196,1863,0.867487,0.939945,0.516377,0.939945,0.483623,0.666564,0.90345,1.040395,0.087556
2414,13021,833,12195,1864,0.867416,0.939873,0.516378,0.939873,0.483622,0.666547,0.903378,1.040398,0.087587
2415,13021,833,12194,1865,0.867345,0.939873,0.516399,0.939873,0.483601,0.666564,0.903343,1.040439,0.087599
2416,13021,833,12193,1866,0.867274,0.939873,0.516419,0.939873,0.483581,0.666581,0.903307,1.04048,0.087607
2417,13021,833,12192,1867,0.867203,0.939873,0.51644,0.939873,0.48356,0.666598,0.903271,1.040522,0.087638
2418,13021,833,12191,1868,0.867131,0.939873,0.51646,0.939873,0.48354,0.666615,0.903235,1.040563,0.087733
2419,13021,833,12190,1869,0.86706,0.939873,0.516481,0.939873,0.483519,0.666633,0.903199,1.040604,0.087738
2420,13021,833,12189,1870,0.866989,0.939873,0.516501,0.939873,0.483499,0.66665,0.903163,1.040646,0.087773
2421,13021,833,12188,1871,0.866918,0.939873,0.516522,0.939873,0.483478,0.666667,0.903128,1.040687,0.087776
2422,13021,833,12187,1872,0.866847,0.939873,0.516542,0.939873,0.483458,0.666684,0.903092,1.040728,0.088038
2423,13021,833,12186,1873,0.866776,0.939873,0.516563,0.939873,0.483437,0.666701,0.903056,1.040769,0.088277
2424,13020,834,12186,1873,0.866776,0.939801,0.516544,0.939801,0.483456,0.666667,0.90302,1.040731,0.088282
2425,13019,835,12186,1873,0.866776,0.939729,0.516524,0.939729,0.483476,0.666633,0.902984,1.040692,0.088371
2426,13019,835,12185,1874,0.866705,0.939729,0.516545,0.939729,0.483455,0.66665,0.902948,1.040733,0.088408
2427,13018,836,12185,1874,0.866705,0.939656,0.516526,0.939656,0.483474,0.666615,0.902913,1.040695,0.088431
2428,13018,836,12184,1875,0.866633,0.939656,0.516546,0.939656,0.483454,0.666633,0.902877,1.040736,0.088478
2429,13018,836,12183,1876,0.866562,0.939656,0.516567,0.939656,0.483433,0.66665,0.902841,1.040777,0.088479
2430,13018,836,12182,1877,0.866491,0.939656,0.516587,0.939656,0.483413,0.666667,0.902805,1.040819,0.088537
2431,13017,837,12182,1877,0.866491,0.939584,0.516568,0.939584,0.483432,0.666633,0.902769,1.04078,0.08855
2432,13017,837,12181,1878,0.86642,0.939584,0.516589,0.939584,0.483411,0.66665,0.902733,1.040821,0.088597
2433,13017,837,12180,1879,0.866349,0.939584,0.516609,0.939584,0.483391,0.666667,0.902698,1.040863,0.08864
2434,13017,837,12179,1880,0.866278,0.939584,0.51663,0.939584,0.48337,0.666684,0.902662,1.040904,0.088719
2435,13016,838,12179,1880,0.866278,0.939512,0.51661,0.939512,0.48339,0.66665,0.902626,1.040865,0.088744
2436,13016,838,12177,1882,0.866136,0.939512,0.516651,0.939512,0.483349,0.666684,0.902554,1.040948,0.088822
2437,13016,838,12176,1883,0.866064,0.939512,0.516672,0.939512,0.483328,0.666701,0.902519,1.040989,0.088888
2438,13016,838,12175,1884,0.865993,0.939512,0.516692,0.939512,0.483308,0.666718,0.902483,1.041031,0.088962
2439,13015,839,12175,1884,0.865993,0.93944,0.516673,0.93944,0.483327,0.666684,0.902447,1.040992,0.088998
2440,13015,839,12174,1885,0.865922,0.93944,0.516694,0.93944,0.483306,0.666701,0.902411,1.041033,0.089002
2441,13014,840,12174,1885,0.865922,0.939368,0.516675,0.939368,0.483325,0.666667,0.902375,1.040995,0.089097
2442,13013,841,12173,1886,0.865851,0.939296,0.516676,0.939296,0.483324,0.66665,0.902304,1.040997,0.089136
2443,13013,841,12172,1887,0.86578,0.939296,0.516696,0.939296,0.483304,0.666667,0.902268,1.041039,0.089201
2444,13013,841,12171,1888,0.865709,0.939296,0.516717,0.939296,0.483283,0.666684,0.902232,1.04108,0.089205
